,o,h,l,c,v,prediction_close,batch_open,trade,ror,cr,mdd,ma5,ma10,ma20,ma50,ma100,rate,noise,noise_ma,up,down,au,ad,rsi,rsi_shift_1
2020-05-22,0.13207962129532633,0.13171251727793384,0.13272055263731208,0.13368488211641466,9.401796282417274e-06,0.12456680834293365,0.13207962129532633,0,1,1.3235255430969235,15.194178239161548,0.13930924891990842,0.13766014018744985,0.13563909678478261,0.11777292411170416,0.11598704261110215,0.4,-0.2574579572694724,-0.10175028798681757,0.001624553021647851,0,0.0019208676096223037,0.0025879066257718164,42.602878506166704,39.20754239141696
2020-05-23,0.1337077166018975,0.13233981458167485,0.13514000508339183,0.1338555128566553,4.5023253832530125e-06,0.12377208471298218,0.1337077166018975,0,1,1.3235255430969235,15.194178239161548,0.1378223115985355,0.13818691531366767,0.13577963149039948,0.11847999918083253,0.11581240264039039,0.4,2.592485602000326,0.4394293460685392,0.0001706307402406515,0,0.001933055519639493,0.0023178755307039977,45.47369733233605,42.602878506166704
2020-05-24,0.13388535128259807,0.13226407370212695,0.12884885381617486,0.12696069557992196,1.1465932806011117e-05,0.12344693392515182,0.13388535128259807,0,1,1.3235255430969235,15.194178239161548,0.1362015769270209,0.13797945225299985,0.13597239554093915,0.11920614066915591,0.1156572861605666,0.4,1.0527810351368667,0.47166128429460585,0,0.006894817276733356,0.001933055519639493,0.0019461972660928112,49.830614976914454,45.47369733233605
2020-05-25,0.12685401560484313,0.12751391393393766,0.12825881726416694,0.1297025090137543,1.1549376673533543e-05,0.11967793107032776,0.12685401560484313,0,1,1.3235255430969235,15.194178239161548,0.13303715681224548,0.13634736498910968,0.13583948859019945,0.11974717702579589,0.11541184459740515,0.4,-1.0275792236893886,0.40151035163365145,0.0027418134338323408,0,0.002128899336341803,0.0017774847969070262,54.49795165359884,49.830614976914454
2020-05-26,0.12971961768030474,0.12791864063002456,0.12916656580571761,0.12877294241583453,7.669013786990427e-06,0.12369232624769211,0.12971961768030474,0,1,1.3235255430969235,15.194178239161548,0.13124926449299396,0.13574751775196708,0.1357379978983606,0.12037717912268649,0.11526248158171735,0.4,4.824042738404763,0.5147448190479762,0,0.000929566597919762,0.0018602566031976828,0.001843882411044152,50.2210256160821,54.49795165359884
2020-05-27,0.12871895715234838,0.1310908896369613,0.13099704073975454,0.13424929893021945,8.892152146558272e-06,0.11810123920440674,0.12871895715234838,0,1,1.3235255430969235,15.194178239161548,0.13057713166439838,0.13494319029215338,0.13549474078173207,0.12082236101570233,0.11510070046236955,0.4,1.7586071560292615,0.5033993103353914,0.005476356514384911,0,0.001732071584364711,0.001843882411044152,48.43662940262943,50.2210256160821
2020-05-28,0.13427208142287012,0.13683033287026242,0.13545711190724022,0.13970028339540333,1.492032813615022e-05,0.11936096101999283,0.13427208142287012,0,1,1.3235255430969235,15.194178239161548,0.13069000462859287,0.1342561581135642,0.1349024767794966,0.12141750694400232,0.11502418844175503,0.8,-57.919918677702064,-1.4743712828964597,0.0054509844651838835,0,0.0016148344881819626,0.001843882411044152,46.68883100965218,48.43662940262943
2020-05-29,0.1397851377203015,0.13661212354166097,0.1388492169155915,0.13738059557547072,9.357112894032278e-06,0.12150345742702484,0.1397851377203015,0,1,1.3235255430969235,15.194178239161548,0.1318699619161336,0.13403576942157724,0.13473363479289086,0.1220736244553538,0.1149338410984323,1.0,-2.952858302931194,-1.6104792140957889,0,0.0023196878199326088,0.0016148344881819626,0.0014931355571146606,51.9578523810336,46.68883100965218
2020-05-30,0.1375150644448827,0.13876761302545418,0.13879293650601535,0.14159532323397184,8.781022036776007e-06,0.11729633808135986,0.1375150644448827,0,1,1.3235255430969235,15.194178239161548,0.1340021716841415,0.13351966424819348,0.13466033266212057,0.12270562995089891,0.11491001104243656,1.0,2.0748576061731514,-1.5351552978634515,0.004214727658501116,0,0.001828069922569673,0.0014931355571146606,55.04236138811331,51.9578523810336
2020-05-31,0.14161950888833783,0.13809059714051286,0.13951429401370094,0.13775375758564923,7.3776784613316805e-06,0.12380512803792953,0.14161950888833783,0,1,1.3235255430969235,15.194178239161548,0.1363821499257481,0.13381570720937103,0.13537578342162385,0.12354826536098498,0.11492406451299825,1.0,162.21385468365904,3.8468188014640683,0,0.003841565648322609,0.0015348923966518166,0.0017675331034234184,46.477729675259866,55.04236138811331
2020-06-01,0.13775383988452114,0.14852219513060286,0.14015788772966037,0.14899238838523968,1.567872547315413e-05,0.12103074789047241,0.13775383988452114,0,1,1.3235255430969235,15.194178239161548,0.13818912647218265,0.1343831290682905,0.13602163462787017,0.12430862489832752,0.1148867389700661,0.8,3.715317334378352,4.064149491943364,0.011238630799590449,0,0.002278079354952205,0.0017675331034234184,56.309875906079476,46.477729675259866
2020-06-02,0.1490178375196203,0.145789126924269,0.13590932197235603,0.13893392880988767,2.9424126297079818e-05,0.12269237637519836,0.1490178375196203,0,1,1.3235255430969235,15.194178239161548,0.1411382776915327,0.13591414116006278,0.13705052823686523,0.125286707865447,0.11496680962029064,1.0,-0.3436293055865922,3.9858855921402676,0,0.010058459575352008,0.0022084069023843717,0.0024859945016628476,47.043418581129885,56.309875906079476
2020-06-03,0.1389100235080282,0.13791978037761699,0.13962065188448597,0.14105954270961615,8.971253376027527e-06,0.12395532429218292,0.1389100235080282,0,1,1.3235255430969235,15.194178239161548,0.14096325484907804,0.1364166083826058,0.1371980303178028,0.12607556018365376,0.11490043479686797,0.8,-0.020657176810790157,3.9828207555609305,0.0021256138997284846,0,0.002360236466650692,0.0021986353780053735,51.772380252745506,47.043418581129885
2020-06-04,0.14106894525809635,0.14065357546379295,0.14036213115150928,0.14288351113551048,1.1573777010763827e-05,0.12254597246646881,0.14106894525809635,0,1,1.3235255430969235,15.194178239161548,0.14167403101172077,0.13783810134793112,0.1370927331685204,0.1269063384417031,0.11490089928855603,0.8,2.263785431767175,4.057529552118855,0.001823968425894329,0,0.0024905199256431442,0.001717435494161453,59.18598647508474,51.772380252745506
2020-06-05,0.14289426403221225,0.14019535041132675,0.1428242477790419,0.1403325073816342,9.267251057521107e-06,0.1253882348537445,0.14289426403221225,0,1,1.3235255430969235,15.194178239161548,0.14192898204049567,0.1391555659831219,0.13745154186754446,0.12784778740942596,0.11497296228015853,1.0,-5.22581478734449,3.753471583070981,0,0.002551003753876291,0.002374480424096869,0.0018996500480097597,55.554701467186085,59.18598647508474
2020-06-06,0.140299788574662,0.1385658311812844,0.14181089782382417,0.14107230292149503,5.2403404043007366e-06,0.12678340077400208,0.140299788574662,0,1,1.3235255430969235,15.194178239161548,0.14243817177852383,0.14031364912535324,0.13762841970875334,0.12858824948813163,0.11509729171665889,0.6,1.974465699420059,3.834118043967284,0.000739795539860838,0,0.002415135052641168,0.0018996500480097597,55.97347252072464,55.554701467186085
2020-06-07,0.14114433240746635,0.13980036390512415,0.13924257461693013,0.14226211849192102,8.756174643075389e-06,0.12645912170410156,0.14114433240746635,0,1,1.3235255430969235,15.194178239161548,0.14086347075609304,0.14100087422381286,0.13762851616868851,0.12937564451931713,0.11522440810328752,1.0,1.2380591003561445,3.887693751773637,0.001189815570425995,0,0.0025001218791001678,0.0014071630996716628,63.98616667796845,55.97347252072464
2020-06-08,0.14241997795074282,0.1395729958905121,0.14361489675873254,0.1427511610309064,6.964745398546206e-06,0.129958376288414,0.14241997795074282,0,1,1.3235255430969235,15.194178239161548,0.14156546164463596,0.14126435824685699,0.13765006383421713,0.13011559610236564,0.11538008553473456,1.0,-1.0039073775969838,3.7648503295235445,0.0004890425389853792,0,0.0023392096723253847,0.0014071630996716628,62.4393197017189,63.98616667796845
2020-06-09,0.14282956167566635,0.14079110112992016,0.1424319491176684,0.1426597623039601,8.963529542587115e-06,0.12773646414279938,0.14282956167566635,0,1,1.3235255430969235,15.194178239161548,0.14191758492814993,0.14179580796993535,0.13765773610906443,0.13090578698767344,0.11556731278499273,1.0,1.0819377403332968,3.5577609637968175,0,9.139872694630125e-05,0.0023392096723253847,0.0013472939660307012,63.453339581362876,62.4393197017189
2020-06-10,0.14276515611892113,0.14244751491412058,0.1426012442206676,0.14440286659643603,9.202292310851278e-06,0.12841597199440002,0.14276515611892113,0,1,1.3235255430969235,15.194178239161548,0.14189176334549172,0.1419103726929937,0.13786303995118235,0.13178113863978727,0.11575523157878648,1.0,1.1034835828369611,3.586527376199123,0.0017431042924759277,0,0.002072548799331886,0.0013472939660307012,60.6036283399756,63.453339581362876
2020-06-11,0.14442753180246962,0.1420090609933598,0.13505044056062548,0.1350543792750419,2.1220794379536072e-05,0.12785625457763672,0.14442753180246962,0,1,1.3235255430969235,15.194178239161548,0.14271731199105325,0.14257774188478853,0.13848043547653952,0.1326845141290803,0.11590021531341538,1.0,11.654196526904203,3.9510940500294045,0,0.009348487321394122,0.0016831927661044657,0.0020150430604159958,45.513397334861736,60.6036283399756
2020-06-12,0.13510252726514269,0.1358125557153399,0.1373363026796737,0.13800421383741115,8.978209094907097e-06,0.128677099943161,0.13510252726514269,0,1,1.3235255430969235,15.194178239161548,0.1415089509625885,0.14118621085934077,0.1385501760097018,0.13331600319297224,0.11597597346253621,0.4,-0.346981559013698,4.081921486372057,0.002949834562369247,0,0.001893895234845126,0.0018493510732779522,50.5949937287123,45.513397334861736
2020-06-13,0.13807008007213423,0.1350129878890188,0.13908689574205416,0.13815837500185466,3.804959402242391e-06,0.13024437427520752,0.13807008007213423,0,1,1.3235255430969235,15.194178239161548,0.14063897138686682,0.14110221651575136,0.13875941244917858,0.13390120929594784,0.11608105988396016,0.4,2.9043269672326506,4.229320347956592,0.00015416116444350036,0,0.0016038547709838677,0.0018493510732779522,46.4453856305435,50.5949937287123
2020-06-14,0.13826314834246956,0.13471627553746948,0.13741209968289317,0.13602964523643485,4.502291524710084e-06,0.13361932337284088,0.13826314834246956,0,1,1.3235255430969235,15.194178239161548,0.13972568872022745,0.14082163682418872,0.1393298690860599,0.13448297252123564,0.11614337745410769,0.4,1.0216733479312716,4.291386117598719,0,0.0021287297654198067,0.0016038547709838677,0.0017270056530706093,48.15136531694059,46.4453856305435
2020-06-15,0.13605288022688564,0.1350914909119667,0.13234368570114496,0.13758995207501817,1.5233283491624252e-05,0.1361783742904663,0.13605288022688564,1,1.0045190424357626,1.3295066111909943,14.810937131824595,0.13838323354182033,0.14013749844365603,0.13964653221338894,0.13500682120141888,0.11616947951257756,0.4,1.8285088889011574,4.374886326123871,0.0015603068385833252,0,0.0009125459166262161,0.0017270056530706093,34.57200560514261,48.15136531694059
2020-06-16,0.13761731197621327,0.13641310384089123,0.13952851540751857,0.13900173598231375,8.887681522087664e-06,0.13695009052753448,0.13761731197621327,0,1,1.3295066111909943,14.810937131824595,0.13702118957656906,0.13986925078381116,0.1400914499545822,0.13551925792926636,0.11624876809532735,0.6,0.44062108720591087,4.306999911247482,0.0014117839072955718,0,0.0010133876242901854,0.0010085442548311801,50.119770836718544,34.57200560514261
2020-06-17,0.13903022742729926,0.13598017420693048,0.13734114400522862,0.13797780316631306,7.642290895105713e-06,0.13425402343273163,0.13903022742729926,0,1,1.3295066111909943,14.810937131824595,0.1378067296090004,0.13965784028579445,0.14032935725480364,0.13603462110314846,0.11647060071834454,0.6,1.4443811157637683,4.39418079459152,0,0.0010239328160006889,0.0008615580600238652,0.0010816823131169437,44.33615480267896,50.119770836718544
2020-06-18,0.1379795561329301,0.1347031917003115,0.13763888552685724,0.13669421487603306,5.1752692088832135e-06,0.13526691496372223,0.1379795561329301,0,1,1.3295066111909943,14.810937131824595,0.13778862482115956,0.1392137981040132,0.14023907817543507,0.13653851296473468,0.11669655737459206,0.6,1.7732976717172326,4.441117274305032,0,0.0012835882902799967,0.0007312746010314132,0.0011733671909940862,38.39433766985319,44.33615480267896
2020-06-19,0.13671830537998608,0.1339952107340963,0.13726292633923168,0.13564876774930634,6.870005651246333e-06,0.13538390398025513,0.13671830537998608,0,1,1.3295066111909943,14.810937131824595,0.13747965622866287,0.1386026724744452,0.14019924022219027,0.13671215272011822,0.1169163673069677,0.4,1.4378341988666514,4.648805999615638,0,0.0010454471267267174,0.0007312746010314132,0.0010658274319119737,40.6918799058779,38.39433766985319
2020-06-20,0.13542381304936715,0.13355922820479868,0.13594442158262932,0.13640755523242873,3.977310238783346e-06,0.1344655454158783,0.13542381304936715,0,1,1.3295066111909943,14.810937131824595,0.13735384279315915,0.13786853816748976,0.13988945543024173,0.1369074113729825,0.1171139335782822,0.2,1.3273057223030125,4.687567295645886,0.0007587874831223862,0,0.000732631168407238,0.0010658274319119737,40.73661569286065,40.6918799058779
2020-06-21,0.13643782956835365,0.1338682975136639,0.13796446467042678,0.13533287831802604,1.8582897330798525e-06,0.134394109249115,0.13643782956835365,0,1,1.3295066111909943,14.810937131824595,0.13711794631158725,0.13706956794407815,0.13982365491443333,0.13706172649334447,0.1177838493123668,0.2,1.4124393857176136,4.743230540412123,0,0.001074676914402689,0.0006476443419482383,0.001142590068655023,36.17651063527482,40.73661569286065
2020-06-22,0.13542811664647683,0.1393562403215949,0.13789910677543513,0.14126919595827708,8.565833359978698e-06,0.13306115567684174,0.13542811664647683,0,1,1.3295066111909943,14.810937131824595,0.13639752415542278,0.13710212688221157,0.13914416887077619,0.13715234837648282,0.11832769487912012,0.2,1.2697533619070285,4.699139465742346,0.005936317640251043,0,0.0010367354206100715,0.001142590068655023,47.57138966697793,36.17651063527482
2020-06-23,0.1413696034561743,0.13828830845756676,0.14249534022415336,0.14037434900663234,6.300568591819554e-06,0.1343100219964981,0.1413696034561743,0,1,1.3295066111909943,14.810937131824595,0.1370755336200716,0.13743207922061557,0.13926714786818348,0.1373791390401702,0.11899859302054491,1.0,-3.0085711191358984,4.56376106059992,0,0.0008948469516447399,0.0010367354206100715,0.0011999792275620544,46.35081285211352,47.57138966697793
2020-06-24,0.14032516495761918,0.137431317123719,0.13679150226331968,0.1353778358087155,1.3041811827089209e-05,0.13550029695034027,0.14032516495761918,0,1,1.3295066111909943,14.810937131824595,0.13779690553559823,0.13763828088213054,0.13922995885315964,0.13759539924692984,0.11963149485148804,1.0,1.2365700513444648,4.639232703101047,0,0.00499651319791683,0.0009122279711475052,0.0015568730274132564,36.945753603406374,46.35081285211352
2020-06-25,0.13540452106232365,0.13273770860724587,0.1336901793711118,0.13468670712346245,1.1266236345800443e-05,0.13338850438594818,0.13540452106232365,0,1,1.3295066111909943,14.810937131824595,0.13779304713818952,0.13757344496567436,0.1388554717046652,0.13766850103783468,0.12025995210541614,0.2,-6.7322725517438675,4.254022193429427,0,0.0006911286852530618,0.0009122279711475052,0.000938490267688895,49.29048366222668,36.945753603406374
2020-06-26,0.13468745274390673,0.13195587664907227,0.13422892813052215,0.13348160897369318,1.0244829723500532e-05,0.13375908136367798,0.13468745274390673,0,1,1.3295066111909943,14.810937131824595,0.13744297177330014,0.13728045904244368,0.13857485491312743,0.13769056810301444,0.12083827096901721,0.2,1.7536440695002034,4.253856757211792,0,0.001205098149769268,0.0007015255024068448,0.0010245687069581285,40.64236462880752,49.29048366222668
2020-06-27,0.1335024795397347,0.1304917952710942,0.13129417709568877,0.13127142157662802,5.696631142119688e-06,0.1344269961118698,0.1335024795397347,1,0.9966576531450224,1.3250629389504083,15.095668528180525,0.1370578443519517,0.13672768425368725,0.13819276226974087,0.13743827046445756,0.12139404788775743,0.2,1.5304986623910506,6.235537335214896,0,0.002210187397065161,0.0006905139906608805,0.0011824392353199256,36.86765804305018,40.64236462880752
2020-06-28,0.131279449032722,0.13053133753450497,0.13284385514753938,0.13288440138285088,4.184557847398054e-06,0.1344676911830902,0.131279449032722,0,1,1.3250629389504083,15.095668528180525,0.13503981346726127,0.13605767354366644,0.1376357358238398,0.1372006198960637,0.12181185148316052,0.2,3.7805892146695803,6.459985585801588,0.0016129798062228529,0,0.0008057268339625128,0.001030387109218511,43.882180458071694,36.86765804305018
2020-06-29,0.13291882273171862,0.13123844624490966,0.1340823267410617,0.13393593186640354,6.399762820530977e-06,0.13344204425811768,0.13291882273171862,1,1.0015304215216199,1.327090843789679,14.9657291120173,0.13355854502208114,0.13567772527883967,0.13714019887664244,0.13707937420949226,0.12224386436902067,0.2,1.6940320801779598,6.447291401601748,0.001051530483552665,0,0.0007693856657460371,0.001030387109218511,42.74904457098438,43.882180458071694
2020-06-30,0.13394352404352924,0.1306800571502007,0.13476434847861343,0.13310622134516373,3.6016122835044824e-06,0.1368277221918106,0.13394352404352924,1,0.9974995351082643,1.323772499726639,15.178354320967044,0.13326634561832226,0.1355296963782559,0.13669911727287282,0.1372120348163974,0.12268738418315277,0.4,1.3576499890920244,1.0854179117828484,0,0.0008297105212398126,0.0006685439580820676,0.0010896521464499262,38.02442494092684,42.74904457098438
2020-07-01,0.13318727815142398,0.13210546852057856,0.13521519692091694,0.13459619864385652,5.595494986616947e-06,0.127304807305336,0.13318727815142398,0,1,1.323772499726639,15.178354320967044,0.13296631069982573,0.13520464123656292,0.13613710459032052,0.137379044064234,0.12318011934023182,0.4,1.2050062813991715,1.0017408766835425,0.0014899772986927962,0,0.000774970907988696,0.0010165140881641626,43.258576524666104,38.02442494092684
2020-07-02,0.13458342441377213,0.1316481157239229,0.13293372225315292,0.13251212962001277,8.890051947193974e-06,0.13544030487537384,0.13458342441377213,1,0.9938438338813813,1.3156231363150626,15.70053046222179,0.1331824996746332,0.13512017201329246,0.13611114944775202,0.13750191324571504,0.12358618153552045,0.4,1.4530705889265052,1.0616308731673123,0,0.0020840690238437543,0.000774970907988696,0.0010736912834187168,41.92063382865528,43.258576524666104
2020-07-03,0.13251636220201113,0.12959206340253035,0.13426765873496163,0.1320693799427274,4.544697235454964e-06,0.1335146427154541,0.13251636220201113,1,0.999325393103378,1.314735607873949,15.757399465753553,0.133429882308491,0.13423484788787615,0.13583346355424586,0.13743304085196975,0.12393092043999382,0.2,2.61115859111201,1.1493580654314057,0,0.00044274967728535897,0.000774970907988696,0.0010306414656014768,42.92011504372834,41.92063382865528
2020-07-04,0.13195526217884593,0.1305935584489896,0.1345516327370434,0.13318871759870618,2.8231117669138e-06,0.1339871734380722,0.13195526217884593,1,1.0018695054664641,1.3171935132798243,15.599907463545629,0.13323717019791648,0.1333978576099988,0.1355180692460647,0.13720864833067176,0.124280906764943,0.2,1.0955992694821066,1.11041852668857,0.0011193376559787693,0,0.0008007244917641519,0.0010306414656014768,43.72280092592596,42.92011504372834
2020-07-05,0.13326548489890033,0.12988659511455336,0.13241933141294088,0.1322732465836758,3.972239812237186e-06,0.13257457315921783,0.13326548489890033,0,1,1.3171935132798243,15.599907463545629,0.13310156236899068,0.13318395399365648,0.13537869947966544,0.13715959622761517,0.12463365481203742,0.6,1.311631212502998,1.328333393350153,0,0.0009154710150303669,0.0008007244917641519,0.001019269615646311,43.995993641069774,43.72280092592596
2020-07-06,0.13230118234652594,0.1332152686635122,0.13477191304979302,0.13630013205335548,6.941795131817624e-06,0.13229447603225708,0.13230118234652594,0,1,1.3171935132798243,15.599907463545629,0.1329243432080111,0.13294532695391842,0.13511289299818105,0.13707037523953597,0.12503450520282627,0.2,1.391767356273543,1.3089101152452691,0.004026885469679664,0,0.000664336479580482,0.001019269615646311,39.459139608958914,43.995993641069774
2020-07-07,0.13630382445835149,0.13335293970560783,0.1369093582822977,0.13494903333976288,6.089144502313238e-06,0.1338418424129486,0.13630382445835149,0,1,1.3171935132798243,15.599907463545629,0.13326842321692695,0.13322546144578007,0.13497657284973366,0.13697360366452777,0.1254903585326752,0.8,3.5689771952878413,1.3866073850763256,0,0.0013510987135925967,0.000664336479580482,0.001051859027214015,38.709836784349065,39.459139608958914
2020-07-08,0.1349728257522502,0.13471598478553265,0.13731981191450218,0.1376197753609211,8.125478867312002e-06,0.1324361264705658,0.1349728257522502,0,1,1.3171935132798243,15.599907463545629,0.13375971592697478,0.1335947991177329,0.13482623633069968,0.13683327968676934,0.1259917632119318,0.8,1.3809439663453116,1.4661024298744023,0.002670742021158218,0,0.0008551037668060689,0.0006949652273628129,55.16552940693842,38.709836784349065
2020-07-09,0.13771154591292575,0.13426430165164543,0.13623353949311323,0.13461875157647965,5.9242186233785994e-06,0.13372190296649933,0.13771154591292575,0,1,1.3171935132798243,15.599907463545629,0.13491097267379076,0.13407407143585362,0.13487589835734665,0.13673398828145347,0.12644183191366568,1.0,2.016566450973837,1.4972567202290867,0,0.003001023784441448,0.0008551037668060689,0.0008599577344476976,49.85848998306824,55.16552940693842
2020-07-10,0.134641893974504,0.132380519852833,0.13466056256202946,0.1353402970458626,5.063029469687397e-06,0.1347372978925705,0.134641893974504,1,1.0020748462480507,1.3199264872988095,15.424790248211245,0.13518625448891147,0.1341439084289511,0.13483680240360346,0.1366536445754123,0.1268582672619877,0.4,2.57056469177841,1.5461594238604686,0.0007215454693829393,0,0.0009066427289048504,0.0007738792951784641,53.95006527209322,49.85848998306824
2020-07-11,0.13547426901548093,0.13217742962494744,0.1365798455617148,0.1346691989257682,1.8815355938047283e-06,0.13222956657409668,0.13547426901548093,0,1,1.3199264872988095,15.424790248211245,0.13582087182270247,0.1343726075153568,0.13478862437595987,0.1367215375298154,0.12724723082075978,0.6,1.3063131771748688,1.201229978869491,0,0.0006710981200943877,0.0009066427289048504,0.0006639443468234089,57.726358691984835,53.95006527209322
2020-07-12,0.1346294283828759,0.13279978414576207,0.1361786207063494,0.1356762170423016,2.637674398909899e-06,0.1354791522026062,0.1346294283828759,1,1.003110133265808,1.3240316345753784,15.161750074899526,0.13548599260760735,0.13437720791226718,0.1347486899627798,0.13673997176543495,0.12760998547313374,0.4,1.18287061432016,1.2522250513139526,0.0010070181165333925,0,0.0008633597510698889,0.0006639443468234089,56.52834640205398,57.726358691984835
2020-07-13,0.1356811384765474,0.13284935735099399,0.13673855026506257,0.13459204415626808,5.017513143433721e-06,0.1350044310092926,0.1356811384765474,0,1,1.3240316345753784,15.161750074899526,0.1356276551524668,0.13469368553972078,0.13446426671379846,0.13677588750931394,0.12799101408923494,0.8,1.3098086441611883,1.1990744405449039,0,0.0010841728860335187,0.0007882504308161271,0.0007413852672543746,51.53190604863853,56.52834640205398
2020-07-14,0.13463120918167992,0.1318449547851663,0.13529386846118469,0.13486638871166373,5.800517613108649e-06,0.13508614897727966,0.13463120918167992,1,1.0006987370355307,1.3249567845146706,15.102470447647246,0.13501158780621764,0.13496128024000417,0.1341795689250015,0.13693143138085068,0.1283393042033233,0.4,1.2800318895329978,1.207686391931628,0.00027434455539565583,0,0.0008078464704872454,0.0006821202300229594,54.21909564895759,51.53190604863853
2020-07-15,0.13495976656102077,0.13177081304127106,0.13617710779211348,0.13395358843865454,4.93319060583626e-06,0.1370135247707367,0.13495976656102077,1,0.9970178427304517,1.3210055550078927,15.355648232568491,0.13507516232352096,0.13513070840621622,0.13415733119993634,0.137036234358465,0.12870670674057574,0.4,1.068189711637625,1.182342419356177,0,0.00091280027300919,0.000701419520580617,0.0007473202495236157,48.41583941125271,54.21909564895759
2020-07-16,0.13399027001213465,0.13090611678109693,0.13425767350100457,0.13310488597415315,7.175505037892282e-06,0.13635984063148499,0.13399027001213465,1,0.9986784353253392,1.3192597607313636,15.467511217773888,0.13477836252285175,0.1352996171727771,0.13412247206334776,0.13714166061566072,0.1289820108156815,0.2,1.2283508453835312,1.208600077962098,0,0.0008487024645013885,0.000701419520580617,0.0006590797809991611,51.556036799588654,48.41583941125271
2020-07-17,0.133150920175842,0.130423177813999,0.13496904577473312,0.13345549505170853,4.652803421126235e-06,0.13618366420269012,0.133150920175842,1,1.0004574882028068,1.3198633065083358,15.42883860140213,0.13448266088144495,0.13498432674452615,0.1341048940951531,0.13711923739072016,0.12926837216736123,0.2,1.2641720162143564,1.2025931079771175,0.0003506090775553805,0,0.0007264630261202871,0.0006274548040502069,53.656360078277885,51.556036799588654
2020-07-18,0.13338939881567974,0.1308643938781598,0.13571324828738107,0.13376604299894654,1.7586864146360146e-06,0.13500165939331055,0.13338939881567974,1,1.0005647288114512,1.3206086713446983,15.381078829942457,0.13402431294927142,0.13482598405086912,0.13421039158430098,0.13699132261262773,0.12953247353399078,0.2,1.0670005711428703,1.1790498712913051,0.0003105479472380046,0,0.0006686923326388039,0.0006274548040502069,51.590773432325655,53.656360078277885
2020-07-19,0.1337632181646227,0.13128205903543627,0.13546482776984337,0.13427882546700892,2.052749844948682e-06,0.13456398248672485,0.1337632181646227,1,1.000770925385111,1.3216267620932356,15.315843955551752,0.13385071474585997,0.1344311512760388,0.13425261135594618,0.13691628568702252,0.1298109578189607,0.2,1.0776771517552386,1.1670446363875915,0.0005127824680623838,0,0.000705319651786117,0.0005620640172623235,55.65162854873105,51.590773432325655
2020-07-20,0.13431897579137583,0.13101122360626605,0.13579630727893297,0.13354348116385004,3.96826428794387e-06,0.1365206241607666,0.13431897579137583,1,0.9965358820391977,1.3170484910891915,15.609199861500706,0.133722556591931,0.13439885945772598,0.13427138394333854,0.13677027502508327,0.13015927019303414,0.6,1.123269765420148,1.1602434378248292,0,0.0007353443031588858,0.00041768497538042674,0.0006145886103451011,40.462623587027,55.65162854873105
2020-07-21,0.13355649710345655,0.1341827457333607,0.13615970927840043,0.13693858777096904,7.198319674587141e-06,0.13540565967559814,0.13355649710345655,1,1.0050646591380614,1.3237188927648564,15.181789224410938,0.13363580201019537,0.13420708226652353,0.13428984489094015,0.136686328169462,0.13049747653389474,0.2,1.1620654525217338,1.1518976400516334,0.003395106607119003,0,0.0006601925901746412,0.0005180815593742014,56.030473928960156,40.462623587027
2020-07-22,0.13703217116919383,0.1360742324584995,0.13810486311151993,0.13913838894906302,7.1481963937134046e-06,0.13525915145874023,0.13703217116919383,0,1,1.3237188927648564,15.181789224410938,0.13441205220886573,0.13444735654515533,0.13441228222871124,0.13644661484245346,0.13086666135395023,1.0,2.710761754544884,1.1999312531395618,0.0021998011780939852,0,0.0006265539585271961,0.0005180815593742014,54.738294306639666,56.030473928960156
2020-07-23,0.13912831976142043,0.13777513128903707,0.14071585049986685,0.14029111088030624,1.3483810286798866e-05,0.134758859872818,0.13912831976142043,0,1,1.3237188927648564,15.181789224410938,0.13555983639801386,0.13479207467364265,0.13474288010668173,0.1364509807675213,0.13126327047558753,1.0,2.0372304243362542,1.368124637921967,0.0011527219312432169,0,0.0007088912393302829,0.0003037227176283836,70.00607037447924,54.738294306639666
2020-07-24,0.1402801997878178,0.13720162309361222,0.14103310861513882,0.13926302357671705,1.0374983165202468e-05,0.13724923133850098,0.1402801997878178,0,1,1.3237188927648564,15.181789224410938,0.13686323272265288,0.13535697373425642,0.1351591269871303,0.13643520585811575,0.1316707721499094,1.0,1.3954123067587803,1.3734193797691108,0,0.0010280873035891924,0.0006573522772315016,0.00037715752502761164,63.54239232881187,70.00607037447924
2020-07-25,0.13930803204072567,0.13867384552582196,0.1419172556946092,0.14168256747332966,6.558664652990262e-06,0.13935670256614685,0.13930803204072567,1,1.017045215540119,1.346281966606561,13.736044540013777,0.13786104397252286,0.13579180028222693,0.13546125434422157,0.136363481218286,0.132105634313856,1.0,1.2654792371794483,1.6400111060665545,0.0024195438966126137,0,0.0008301768412752597,0.00032922194502086965,71.60408058795561,63.54239232881187
2020-07-26,0.14172858281508377,0.14518930567855978,0.14379644646704268,0.14514963574046322,1.1769866150157348e-05,0.1393917351961136,0.14172858281508377,0,1,1.346281966606561,13.736044540013777,0.13949546111484828,0.13656563156252183,0.13593262436764947,0.13639205710309443,0.13249015329561303,1.0,1.732113874452247,1.6392934328982893,0.003467068267133555,0,0.0010058947091752713,0.00032922194502086965,75.34133485743307,71.60408058795561
