,Open,High,Low,Close,Volume,Datetime,prediction_close,batch_open,trade,return_of_rate,cumulative_return_of_rate,mdd,rate,partition,ma+return_of_rate,ma+cumulative_return_of_rate,ma+mdd,ma+rate,rsi+return_of_rate,rsi+cumulative_return_of_rate,rsi+mdd,rsi+rate,noise+return_of_rate,noise+cumulative_return_of_rate,noise+mdd,noise+rate,ma_noise+return_of_rate,ma_noise+cumulative_return_of_rate,ma_noise+mdd,ma_noise+rate,ma_rsi+return_of_rate,ma_rsi+cumulative_return_of_rate,ma_rsi+mdd,ma_rsi+rate,rsi_noise+return_of_rate,rsi_noise+cumulative_return_of_rate,rsi_noise+mdd,rsi_noise+rate,ma_rsi_noise+return_of_rate,ma_rsi_noise+cumulative_return_of_rate,ma_rsi_noise+mdd,ma_rsi_noise+rate
2020-01-31,9510.84,9529.35,9195.93,9327.85,5009.62230695,2020-01-31 00:00:00,9544.823061021763,9510.84,1,0.9807598487620441,1.1097061484773338,51.403080974010976,1,,0.9807598487620441,1.93937666001375,17.5142591760579,1.0,0.9807598487620441,1.9398750180022477,29.270490632723305,1,0.9923039395048177,1.135999393034335,19.333414679487603,0.4,0.9865318941334309,1.5151958863101707,16.23243350013991,0.7,0.9807598487620441,2.2604911235002128,17.411590853846707,1.0,0.9923039395048177,1.3587333925583274,7.203647441265885,0.4,0.9865318941334309,1.786508019975001,10.221573903441621,0.7
2020-02-01,9339.26,9464.16,9280.33,9377.17,1669.00246242,2020-02-01 00:00:00,9367.802123251755,9339.26,1,1.0040592081171313,1.1142106766828637,51.205815965833104,1,,1.0040592081171313,1.947248993494253,17.179432387357764,1.0,1.0040592081171313,1.9477493744215428,28.98338483417894,1,1.0024355248702788,1.1387661478086917,19.13694920473904,0.6,1.0032473664937052,1.520116282662774,15.960409511429049,0.8,1.0040592081171313,2.269666927417428,17.076347313059674,1.0,1.0024355248702788,1.3620426215279815,6.9776396167379255,0.6,1.0032473664937052,1.7923094662598034,9.930030450678071,0.8
2020-02-02,9379.6,9474.28,9135.0,9329.39,3015.79158859,2020-02-02 00:00:00,9310.208455671587,9379.6,0,1,1.1142106766828637,51.205815965833104,1,,1,1.947248993494253,17.179432387357764,1.0,1,1.9477493744215428,28.98338483417894,1,1,1.1387661478086917,19.13694920473904,0.4,1,1.520116282662774,15.960409511429049,0.7,1,2.269666927417428,17.076347313059674,1.0,1,1.3620426215279815,6.9776396167379255,0.4,1,1.7923094662598034,9.930030450678071,0.7
2020-02-03,9309.69,9615.0,9211.07,9288.09,4758.13350441,2020-02-03 00:00:00,9432.138432170137,9309.69,1,0.9976798368151893,1.111625526090701,51.319026435262046,1,,0.9981438694521515,1.943634645153161,17.333158172893746,0.8,0.9976798368151893,1.9432302780297719,29.148154970196543,1,0.9990719347260757,1.1377092984917898,19.2119953941257,0.4,0.9986079020891137,1.518000131961375,16.07740084977993,0.6,0.9981438694521515,2.2654541293000072,17.230264437951085,0.8,0.9990719347260757,1.3607785570693365,7.063970439108108,0.4,0.9986079020891137,1.7898143959961612,10.055416667121284,0.6
2020-02-04,9281.0,9348.6,9075.0,9159.37,4867.22545881,2020-02-04 00:00:00,9225.060473326164,9281.0,0,1,1.111625526090701,51.319026435262046,1,,1,1.943634645153161,17.333158172893746,0.8,1,1.9432302780297719,29.148154970196543,1,1,1.1377092984917898,19.2119953941257,0.4,1,1.518000131961375,16.07740084977993,0.6,1,2.2654541293000072,17.230264437951085,0.8,1,1.3607785570693365,7.063970439108108,0.4,1,1.7898143959961612,10.055416667121284,0.6
2020-02-05,9168.49,9775.0,9142.52,9618.42,8063.96793828,2020-02-05 00:00:00,9124.196010163747,9168.49,0,1,1.111625526090701,51.319026435262046,1,,1,1.943634645153161,17.333158172893746,0.6,1,1.9432302780297719,29.148154970196543,1,1,1.1377092984917898,19.2119953941257,0.4,1,1.518000131961375,16.07740084977993,0.5,1,2.2654541293000072,17.230264437951085,0.6,1,1.3607785570693365,7.063970439108108,0.4,1,1.7898143959961612,10.055416667121284,0.5
2020-02-06,9617.84,9859.57,9521.0,9754.63,7554.48867469,2020-02-06 00:00:00,9604.16470887279,9617.84,0,1,1.111625526090701,51.319026435262046,1,,1,1.943634645153161,17.333158172893746,1.0,1,1.9432302780297719,29.148154970196543,1,1,1.1377092984917898,19.2119953941257,0.4,1,1.518000131961375,16.07740084977993,0.7,1,2.2654541293000072,17.230264437951085,1.0,1,1.3607785570693365,7.063970439108108,0.4,1,1.7898143959961612,10.055416667121284,0.7
2020-02-07,9754.63,9878.0,9706.94,9803.42,4013.49096731,2020-02-07 00:00:00,9751.803052287749,9754.63,0,1,1.111625526090701,51.319026435262046,1,,1,1.943634645153161,17.333158172893746,1.0,1,1.9432302780297719,29.148154970196543,1,1,1.1377092984917898,19.2119953941257,0.4,1,1.518000131961375,16.07740084977993,0.7,1,2.2654541293000072,17.230264437951085,1.0,1,1.3607785570693365,7.063970439108108,0.4,1,1.7898143959961612,10.055416667121284,0.7
2020-02-08,9803.71,9948.97,9658.58,9902.0,3268.73554695,2020-02-08 00:00:00,9729.70402370001,9803.71,0,1,1.111625526090701,51.319026435262046,1,,1,1.943634645153161,17.333158172893746,1.0,1,1.9432302780297719,29.148154970196543,1,1,1.1377092984917898,19.2119953941257,0.4,1,1.518000131961375,16.07740084977993,0.7,1,2.2654541293000072,17.230264437951085,1.0,1,1.3607785570693365,7.063970439108108,0.4,1,1.7898143959961612,10.055416667121284,0.7
2020-02-09,9907.7,10178.54,9885.04,10173.97,4830.33787739,2020-02-09 00:00:00,10059.476328855366,9907.7,1,1.0268750567740241,1.1415005252158432,50.01072250689494,1,,1.0268750567740241,1.9958699365896124,15.111482105460992,1.0,1.0268750567740241,1.9954547020768247,27.244007612476214,1,1.0107500227096096,1.1499396992875106,18.343522509948507,0.4,1.0188125397418168,1.5465575697719816,14.49860361802985,0.7,1.0268750567740241,2.326338337643892,15.005823095550062,1.0,1.0107500227096096,1.3754069574605816,6.064906010787572,0.4,1.0188125397418168,1.8234853504513149,8.363330618610346,0.7
2020-02-10,10173.51,10199.85,9731.2,9850.01,7560.66789084,2020-02-10 00:00:00,10142.455888602555,10173.51,0,1,1.1415005252158432,50.01072250689494,1,,1,1.9958699365896124,15.111482105460992,1.0,1,1.9954547020768247,27.244007612476214,1,1,1.1499396992875106,18.343522509948507,0.4,1,1.5465575697719816,14.49860361802985,0.7,1,2.326338337643892,15.005823095550062,1.0,1,1.3754069574605816,6.064906010787572,0.4,1,1.8234853504513149,8.363330618610346,0.7
2020-02-11,9851.99,10383.9,9706.94,10268.98,8127.59636283,2020-02-11 00:00:00,9740.43010782668,9851.99,0,1,1.1415005252158432,50.01072250689494,1,,1,1.9958699365896124,15.111482105460992,0.8,1,1.9954547020768247,27.244007612476214,1,1,1.1499396992875106,18.343522509948507,0.4,1,1.5465575697719816,14.49860361802985,0.6,1,2.326338337643892,15.005823095550062,0.8,1,1.3754069574605816,6.064906010787572,0.4,1,1.8234853504513149,8.363330618610346,0.6
2020-02-12,10270.98,10495.0,10247.35,10348.78,6553.40942709,2020-02-12 00:00:00,10439.06934643393,10270.98,1,1.0075747397035142,1.150147094565778,49.63206674191794,1,,1.0075747397035142,2.0109881318413483,14.468473678592744,1.0,1.0075747397035142,2.01056975203521,26.69289990826987,1,1.0030298958814057,1.1534238968462467,18.096111885111306,0.4,1.0053023177924598,1.554757909491247,14.04524804271357,0.7,1.0075747397035142,2.3439597450138505,14.362014329184417,1.0,1.0030298958814057,1.3795742973362481,5.780292456390203,0.4,1.0053023177924598,1.8331540492693028,7.877443876107641,0.7
2020-02-13,10348.78,10500.5,10068.0,10228.67,9347.45128374,2020-02-13 00:00:00,10424.948303917192,10348.78,1,0.988393801008428,1.1367982585166692,50.21664699810545,1,,0.988393801008428,1.987648203413508,15.46116959313188,1.0,0.988393801008428,1.9872346794066538,27.54371669942957,1,0.9953575204033712,1.148069149938874,18.476349014569237,0.4,0.9918756607058996,1.5421265287143537,14.743573611554812,0.7,0.988393801008428,2.3167552817849852,15.355945832117301,1.0,0.9953575204033712,1.3731696518088312,6.217705526261736,0.4,0.9918756607058996,1.818260883794685,8.625878778697949,0.7
2020-02-14,10229.19,10398.0,10093.26,10364.04,6190.37749036,2020-02-14 00:00:00,10077.77240389881,10229.19,0,1,1.1367982585166692,50.21664699810545,1,,1,1.987648203413508,15.46116959313188,1.0,1,1.9872346794066538,27.54371669942957,1,1,1.148069149938874,18.476349014569237,0.4,1,1.5421265287143537,14.743573611554812,0.7,1,2.3167552817849852,15.355945832117301,1.0,1,1.3731696518088312,6.217705526261736,0.4,1,1.818260883794685,8.625878778697949,0.7
2020-02-15,10364.04,10408.04,9739.0,9899.78,5762.30634481,2020-02-15 00:00:00,10496.327071732187,10364.04,1,0.955204727114137,1.085875070310241,52.446705880998564,1,,0.955204727114137,1.8986109597405043,19.248109570659235,1.0,0.955204727114137,1.8982159596543822,30.789415682174027,1,0.9820818908456548,1.127497921593533,19.93709869158692,0.4,0.9686433089798958,1.4937705436395519,17.41693303129555,0.7,0.955204727114137,2.212975596727662,19.147599336733386,1.0,0.9820818908456548,1.3485650481002864,7.898106915387119,0.4,0.9686433089798958,1.7612462390675934,11.491068865067868,0.7
2020-02-16,9909.71,10051.24,9598.49,9912.89,4133.47675014,2020-02-16 00:00:00,9834.312893178445,9909.71,0,1,1.085875070310241,52.446705880998564,1,,1,1.8986109597405043,19.248109570659235,0.6,1,1.8982159596543822,30.789415682174027,1,1,1.127497921593533,19.93709869158692,0.4,1,1.4937705436395519,17.41693303129555,0.5,1,2.212975596727662,19.147599336733386,0.6,1,1.3485650481002864,7.898106915387119,0.4,1,1.7612462390675934,11.491068865067868,0.5
2020-02-17,9925.96,9973.45,9467.57,9697.15,5913.20492551,2020-02-17 00:00:00,10058.86729227359,9925.96,1,0.9769483254012711,1.0608438315345776,53.54288894312743,1,,0.9861689952407626,1.872351262520393,20.364989351504867,0.6,0.9769483254012711,1.8544589030343155,32.38483555065644,1,0.9907793301605085,1.1171016355138061,20.675332270943596,0.4,0.9884741627006355,1.4765535873909792,18.368772024859354,0.5,0.9861689952407626,2.1823679207172457,20.26586927510279,0.6,0.9907793301605085,1.3361303750346756,8.74734806311249,0.4,0.9884741627006355,1.7409464014719827,12.511208404869754,0.5
2020-02-18,9725.57,10288.0,9602.6,10185.17,6754.35394103,2020-02-18 00:00:00,9685.723386463724,9725.57,0,1,1.0608438315345776,53.54288894312743,1,,1,1.872351262520393,20.364989351504867,0.4,1,1.8544589030343155,32.38483555065644,1,1,1.1171016355138061,20.675332270943596,0.4,1,1.4765535873909792,18.368772024859354,0.4,1,2.1823679207172457,20.26586927510279,0.4,1,1.3361303750346756,8.74734806311249,0.4,1,1.7409464014719827,12.511208404869754,0.4
2020-02-19,10190.3,10300.0,9312.0,9595.72,9936.8206814,2020-02-19 00:00:00,10195.914722940726,10190.3,1,0.94165235567157,0.9989460929641892,56.2535519356002,1,,0.94165235567157,1.7631039769969663,25.011504628913993,1.0,0.94165235567157,1.7462555945383789,36.330021117155034,1,0.976660942268628,1.0910295359507394,22.52669527059394,0.4,0.959156648970099,1.41624619090671,21.702864924049894,0.7,0.94165235567157,2.055031893485461,24.918167975475626,1.0,0.976660942268628,1.3049463510751016,10.877098974808302,0.4,0.959156648970099,1.6698403164724196,16.084543831171505,0.7
2020-02-20,9589.1,9706.27,9396.91,9612.76,6608.4910792,2020-02-20 00:00:00,9627.814093318892,9589.1,1,1.0024673848432073,1.0014108774131503,56.145612612701946,1,,1.0009869539372829,1.7648440794089026,24.937494438156584,0.4,1.0024673848432073,1.750564279124709,36.172922776292175,1,1.0009869539372829,1.092106331846938,22.450232687456932,0.4,1.0009869539372829,1.4176439606609872,21.625589258308715,0.4,1.0009869539372829,2.0570601153039783,24.844065665740604,0.4,1.0009869539372829,1.306234273014238,10.78913877673942,0.4,1.0009869539372829,1.6714883719473956,16.001723141306794,0.4
2020-02-21,9610.4,9773.2,9562.6,9696.13,4271.47074293,2020-02-21 00:00:00,9568.23527622563,9610.4,0,1,1.0014108774131503,56.145612612701946,1,,1,1.7648440794089026,24.937494438156584,0.4,1,1.750564279124709,36.172922776292175,1,1,1.092106331846938,22.450232687456932,0.4,1,1.4176439606609872,21.625589258308715,0.4,1,2.0570601153039783,24.844065665740604,0.4,1,1.306234273014238,10.78913877673942,0.4,1,1.6714883719473956,16.001723141306794,0.4
2020-02-22,9696.13,9722.39,9568.51,9668.13,2096.56353593,2020-02-22 00:00:00,9682.13475433574,9696.13,0,1,1.0014108774131503,56.145612612701946,1,,1,1.7648440794089026,24.937494438156584,0.4,1,1.750564279124709,36.172922776292175,1,1,1.092106331846938,22.450232687456932,0.4,1,1.4176439606609872,21.625589258308715,0.4,1,2.0570601153039783,24.844065665740604,0.4,1,1.306234273014238,10.78913877673942,0.4,1,1.6714883719473956,16.001723141306794,0.4
2020-02-23,9664.08,10024.08,9664.08,9965.21,3329.22433648,2020-02-23 00:00:00,9547.61281427574,9664.08,0,1,1.0014108774131503,56.145612612701946,1,,1,1.7648440794089026,24.937494438156584,0.4,1,1.750564279124709,36.172922776292175,1,1,1.092106331846938,22.450232687456932,0.4,1,1.4176439606609872,21.625589258308715,0.4,1,2.0570601153039783,24.844065665740604,0.4,1,1.306234273014238,10.78913877673942,0.4,1,1.6714883719473956,16.001723141306794,0.4
2020-02-24,9969.79,10027.66,9480.0,9652.58,5877.00770771,2020-02-24 00:00:00,10165.39370433353,9969.79,1,0.9681828804819358,0.9695488678398065,57.5409328975951,1,,0.9681828804819358,1.7086918244036016,27.325767148943115,1.0,0.9681828804819358,1.694866366231744,38.2037165208076,1,0.9872731521927743,1.0782072607722144,23.437196773529436,0.4,0.9777280163373551,1.3860702175296984,23.37114285391709,0.7,0.9681828804819358,1.9916103877595086,27.235311010945523,1.0,0.9872731521927743,1.2896100282210037,11.924511830279393,0.4,0.9777280163373551,1.6342610102350823,17.872531391193935,0.7
2020-02-25,9664.87,9682.73,9234.21,9305.4,6280.00295543,2020-02-25 00:00:00,9659.14439266106,9664.87,0,1,0.9695488678398065,57.5409328975951,1,,1,1.7086918244036016,27.325767148943115,0.4,1,1.694866366231744,38.2037165208076,1,1,1.0782072607722144,23.437196773529436,0.4,1,1.3860702175296984,23.37114285391709,0.4,1,1.9916103877595086,27.235311010945523,0.4,1,1.2896100282210037,11.924511830279393,0.4,1,1.6342610102350823,17.872531391193935,0.4
2020-02-26,9305.4,9369.99,8627.78,8779.36,11564.19794381,2020-02-26 00:00:00,9268.39917437328,9305.4,0,1,0.9695488678398065,57.5409328975951,1,,1,1.7086918244036016,27.325767148943115,0.4,1,1.694866366231744,38.2037165208076,1,1,1.0782072607722144,23.437196773529436,0.4,1,1.3860702175296984,23.37114285391709,0.4,1,1.9916103877595086,27.235311010945523,0.4,1,1.2896100282210037,11.924511830279393,0.4,1,1.6342610102350823,17.872531391193935,0.4
2020-02-27,8778.37,8974.75,8520.0,8816.5,9273.9036636,2020-02-27 00:00:00,8764.921121636009,8778.37,0,1,0.9695488678398065,57.5409328975951,1,,1,1.7086918244036016,27.325767148943115,0.2,1,1.694866366231744,38.2037165208076,1,1,1.0782072607722144,23.437196773529436,0.4,1,1.3860702175296984,23.37114285391709,0.3,1,1.9916103877595086,27.235311010945523,0.2,1,1.2896100282210037,11.924511830279393,0.4,1,1.6342610102350823,17.872531391193935,0.3
2020-02-28,8816.5,8900.94,8421.49,8703.84,6546.98122765,2020-02-28 00:00:00,8851.631582904716,8816.5,1,0.9872216866103329,0.9571596685599526,58.08348816326253,1,,0.9974443373220666,1.7043249844798833,27.511497973488,0.2,1,1.694866366231744,38.2037165208076,1,0.9948886746441332,1.0726961926613496,23.82853417097714,0.4,0.9961665059830999,1.380756725643795,23.664899119308487,0.3,1,1.9916103877595086,27.235311010945523,0.2,1,1.2896100282210037,11.924511830279393,0.4,1,1.6342610102350823,17.872531391193935,0.3
2020-02-29,8710.0,8805.06,8525.0,8527.74,2338.06785643,2020-02-29 00:00:00,8721.311970951925,8710.0,1,0.9790746268656716,0.9371307453462054,58.960606813935755,1,,0.9958149253731343,1.6971922572314033,27.81486776405866,0.2,1,1.694866366231744,38.2037165208076,1,0.9916298507462686,1.0637175654248647,24.466100708841562,0.4,0.9937223880597015,1.372088870736246,24.144101260061003,0.3,1,1.9916103877595086,27.235311010945523,0.2,1,1.2896100282210037,11.924511830279393,0.4,1,1.6342610102350823,17.872531391193935,0.3
2020-03-01,8525.0,8756.11,8410.0,8528.95,4156.57173933,2020-03-01 00:00:00,8635.817004872057,8525.0,1,1.0004633431085044,0.9375649584188291,58.94159149392579,1,,1.0000926686217009,1.6973495336986424,27.808178467347055,0.2,1,1.694866366231744,38.2037165208076,1,1.0001853372434018,1.0639147119061987,24.452101464163547,0.4,1.0001390029325514,1.3722795951129996,24.133557067684823,0.3,1,1.9916103877595086,27.235311010945523,0.2,1,1.2896100282210037,11.924511830279393,0.4,1,1.6342610102350823,17.872531391193935,0.3
2020-03-02,8516.0,8980.34,8486.72,8917.34,6186.86088929,2020-03-02 00:00:00,8475.999440866091,8516.0,0,1,0.9375649584188291,58.94159149392579,1,,1,1.6973495336986424,27.808178467347055,0.2,1,1.694866366231744,38.2037165208076,1,1,1.0639147119061987,24.452101464163547,0.4,1,1.3722795951129996,24.133557067684823,0.3,1,1.9916103877595086,27.235311010945523,0.2,1,1.2896100282210037,11.924511830279393,0.4,1,1.6342610102350823,17.872531391193935,0.3
2020-03-03,8917.34,8921.8,8660.04,8755.45,4629.97228611,2020-03-03 00:00:00,8927.636574237422,8917.34,1,0.9818454830700636,0.9205439195082994,59.68698706626556,1,,0.9927381932280255,1.685023709360422,28.33242152583405,0.4,1,1.694866366231744,38.2037165208076,1,0.9927381932280255,1.0561887688464748,25.000715705359532,0.4,0.9927381932280255,1.3623143658561656,24.684484516736326,0.4,1,1.9916103877595086,27.235311010945523,0.4,1,1.2896100282210037,11.924511830279393,0.4,1,1.6342610102350823,17.872531391193935,0.4
