,Open,Close,Volume,ADX_14,DMP_14,DMN_14,MACD_14_24_9,MACDh_14_24_9,MACDs_14_24_9,RSI_14,target,prediction_close,batch_open,trade,return of rate,cumulative return of rate,mdd,Datetime,partition,ma+return_of_rate,ma+cumulative_return_of_rate,ma+mdd,ma+rate,rsi+return_of_rate,rsi+cumulative_return_of_rate,rsi+mdd,rsi+rate,noise+return_of_rate,noise+cumulative_return_of_rate,noise+mdd,noise+rate,ma_noise+return_of_rate,ma_noise+cumulative_return_of_rate,ma_noise+mdd,ma_noise+rate,ma_rsi+return_of_rate,ma_rsi+cumulative_return_of_rate,ma_rsi+mdd,ma_rsi+rate,rsi_noise+return_of_rate,rsi_noise+cumulative_return_of_rate,rsi_noise+mdd,rsi_noise+rate,ma_rsi_noise+return_of_rate,ma_rsi_noise+cumulative_return_of_rate,ma_rsi_noise+mdd,ma_rsi_noise+rate
2020-03-27,6765.15,6376.03,10816.28556504,31.86680287381717,18.42803832097853,25.677600469052365,-352.8252547673683,132.24996990241573,-485.075224669784,43.74554496651775,6253.08,6536.953622423591,6765.15,0,1,0.9347804401113947,67.7758872316728,2020-03-27,,1,2.2913555741077323,18.248799743751373,0.6,1,1.713644922647296,39.99371228316287,1,1,1.0257402004015417,21.786369052108277,0.4,1,1.570899865895445,18.77868859716458,0.5,1,2.6605417189147498,13.374040534165779,0.6,1,1.2801205432781888,8.163242801875443,0.4,1,1.8839720743491108,8.152613469671104,0.5
2020-03-28,6376.03,6253.08,11613.49398164,31.01422926039295,17.769685395254488,26.616118995663648,-335.59491973750755,119.58424394582119,-455.17916368332874,42.55249171154422,5870.9,6290.973257351392,6376.03,0,1,0.9347804401113947,67.7758872316728,2020-03-28,,1,2.2913555741077323,18.248799743751373,0.4,1,1.713644922647296,39.99371228316287,1,1,1.0257402004015417,21.786369052108277,0.4,1,1.570899865895445,18.77868859716458,0.4,1,2.6605417189147498,13.374040534165779,0.4,1,1.2801205432781888,8.163242801875443,0.4,1,1.8839720743491108,8.152613469671104,0.4
2020-03-29,6275.11,5870.9,9298.9390511,30.44526110877089,16.9952302246718,27.176147604313684,-338.65985346316484,93.21544817613113,-431.87530163929597,38.99263370712478,6407.77,6097.385236139596,6275.11,0,1,0.9347804401113947,67.7758872316728,2020-03-29,,1,2.2913555741077323,18.248799743751373,0.2,1,1.713644922647296,39.99371228316287,1,1,1.0257402004015417,21.786369052108277,0.4,1,1.570899865895445,18.77868859716458,0.3,1,2.6605417189147498,13.374040534165779,0.2,1,1.2801205432781888,8.163242801875443,0.4,1,1.8839720743491108,8.152613469671104,0.3
2020-03-30,5878.47,6407.77,14974.444163,29.181369991695643,19.31496246522011,24.960421718361832,-308.8581888501494,98.41369023131728,-407.2718790814667,45.846282114702824,6421.14,5871.582086384626,5878.47,0,1,0.9347804401113947,67.7758872316728,2020-03-30,,1,2.2913555741077323,18.248799743751373,0.0,1,1.713644922647296,39.99371228316287,1,1,1.0257402004015417,21.786369052108277,0.4,1,1.570899865895445,18.77868859716458,0.2,1,2.6605417189147498,13.374040534165779,0.0,1,1.2801205432781888,8.163242801875443,0.4,1,1.8839720743491108,8.152613469671104,0.2
2020-03-31,6408.95,6421.14,6342.29832651,28.007756811554337,18.907811843361205,24.43426738372147,-281.08877425097035,100.94648386439712,-382.03525811536747,46.0089524091918,6652.07,6216.481753610772,6408.95,0,1,0.9347804401113947,67.7758872316728,2020-03-31,,1,2.2913555741077323,18.248799743751373,0.6,1,1.713644922647296,39.99371228316287,1,1,1.0257402004015417,21.786369052108277,0.4,1,1.570899865895445,18.77868859716458,0.5,1,2.6605417189147498,13.374040534165779,0.6,1,1.2801205432781888,8.163242801875443,0.4,1,1.8839720743491108,8.152613469671104,0.5
2020-04-01,6428.74,6652.07,11319.14793815,27.24345866228673,17.696210581612668,25.103869919310263,-243.6327474185473,110.72200855745615,-354.35475597600345,48.86603675296466,6801.99,6319.233557089685,6428.74,0,1,0.9347804401113947,67.7758872316728,2020-04-01,,1,2.2913555741077323,18.248799743751373,0.6,1,1.713644922647296,39.99371228316287,1,1,1.0257402004015417,21.786369052108277,0.4,1,1.570899865895445,18.77868859716458,0.5,1,2.6605417189147498,13.374040534165779,0.6,1,1.2801205432781888,8.163242801875443,0.4,1,1.8839720743491108,8.152613469671104,0.5
2020-04-02,6669.95,6801.99,17212.82067331,25.452314622940616,22.264112818243923,23.250618266687923,-203.1733260516976,120.94514393944468,-324.11846999114226,50.69034075094176,6742.57,6469.63197072674,6669.95,0,1,0.9347804401113947,67.7758872316728,2020-04-02,,1,2.2913555741077323,18.248799743751373,0.6,1,1.713644922647296,39.99371228316287,1,1,1.0257402004015417,21.786369052108277,0.4,1,1.570899865895445,18.77868859716458,0.5,1,2.6605417189147498,13.374040534165779,0.6,1,1.2801205432781888,8.163242801875443,0.4,1,1.8839720743491108,8.152613469671104,0.5
2020-04-03,6789.63,6742.57,10570.10640235,23.789109443547794,21.150434190831575,22.087593409191005,-171.91556527064495,121.76232377639786,-293.6778890470428,49.930002050596535,6879.61,6749.229199443091,6789.63,0,1,0.9347804401113947,67.7758872316728,2020-04-03,,1,2.2913555741077323,18.248799743751373,0.6,1,1.713644922647296,39.99371228316287,1,1,1.0257402004015417,21.786369052108277,0.4,1,1.570899865895445,18.77868859716458,0.5,1,2.6605417189147498,13.374040534165779,0.6,1,1.2801205432781888,8.163242801875443,0.4,1,1.8839720743491108,8.152613469671104,0.5
2020-04-04,6737.36,6879.61,6018.51563233,22.244704634111603,20.257279766389228,21.154864009845895,-137.8501446449991,124.662195521635,-262.5123401666341,51.7283487673504,6775.2,6761.86321105688,6737.36,1,1.0211136112661339,0.9545170309430923,67.09551984128628,2020-04-04,,1.0126681667596804,2.3203828486262523,17.213161906101185,0.6,1.0211136112661339,1.7498261553922552,38.72676285078578,1,1.0084454445064535,1.0344030323420714,21.125820172289618,0.4,1.010556805633067,1.5874835504487141,17.921250999422043,0.5,1.0126681667596804,2.6942459050810488,12.276648433935271,0.6,1.0084454445064535,1.2909317302880159,7.387640565306035,0.4,1.010556805633067,1.9038608013561404,7.182998462165246,0.5
2020-04-05,6887.22,6775.2,3981.97692417,20.810614453920856,19.66960400630439,20.54114879586613,-114.78678105660401,118.18044728802408,-232.9672283446281,50.24756944591451,7352.43,6838.255385166288,6887.22,0,1,0.9545170309430923,67.09551984128628,2020-04-05,,1,2.3203828486262523,17.213161906101185,0.6,1,1.7498261553922552,38.72676285078578,1,1,1.0344030323420714,21.125820172289618,0.4,1,1.5874835504487141,17.921250999422043,0.5,1,2.6942459050810488,12.276648433935271,0.6,1,1.2909317302880159,7.387640565306035,0.4,1,1.9038608013561404,7.182998462165246,0.5
2020-04-06,6780.57,7352.43,13683.03789416,20.135588197313577,23.895317423970297,19.02002821765092,-64.38760015751905,134.86370254968728,-199.25130270720632,57.492279712369466,7202.73,6858.283929043687,6780.57,1,1.0843380423769684,1.0350191287483088,64.32042039926856,2020-04-06,,1.050602825426181,2.437800776837191,13.023913990450112,0.6,1.0843380423769684,1.897403067838055,33.559097979521326,1,1.0337352169507874,1.0692988430526835,18.464982603986396,0.4,1.0421690211884842,1.6544261779239562,14.46007049369239,0.5,1.050602825426181,2.8305823602710682,7.83759898883819,0.6,1.0337352169507874,1.3344815922779374,4.2633425274523375,0.4,1.0421690211884842,1.984144747828452,3.268996357664726,0.5
2020-04-07,7335.85,7202.73,11669.01426524,19.684137928687004,23.879475323991798,18.082332252574858,-31.499852185635973,134.2011604172563,-165.70101260289226,55.245496402273915,7367.36,7256.154959158618,7335.85,0,1,1.0350191287483088,64.32042039926856,2020-04-07,,1,2.437800776837191,13.023913990450112,0.6,1,1.897403067838055,33.559097979521326,1,1,1.0692988430526835,18.464982603986396,0.4,1,1.6544261779239562,14.46007049369239,0.5,1,2.8305823602710682,7.83759898883819,0.6,1,1.3344815922779374,4.2633425274523375,0.4,1,1.984144747828452,3.268996357664726,0.5
2020-04-08,7204.78,7367.36,8720.21050049,19.264934107819474,23.01613261179198,17.428580461213198,3.8389106205931967,135.63193857878838,-131.79302795819518,57.225249388213435,7293.93,7373.088827043714,7204.78,1,1.0225655745213593,1.0583749300291112,63.515290186897474,2020-04-08,,1.0135393447128156,2.4708070018959596,11.846314780195316,0.6,1.0225655745213593,1.9402190581624104,32.05982085371188,1,1.0090262298085437,1.078950580144087,17.729028799526358,0.4,1.0112827872606798,1.6730927165279716,13.49494166677918,0.5,1.0135393447128156,2.8689065905847935,6.589780471987325,0.6,1.0090262298085437,1.3465269298051095,3.399201456003283,0.4,1.0112827872606798,2.0065314309125957,2.177601022056208,0.5
2020-04-09,7370.85,7293.93,8324.9217727,18.75150877230216,22.176804225116683,17.397431878936967,28.058469118139328,127.88119766106762,-99.82272854292829,56.03461106409983,6877.03,7438.9305151070985,7370.85,1,0.9895642971977452,1.0473300438059703,63.896033775333514,2020-04-09,,0.9937385783186471,2.45533623736385,12.398282176121752,0.6,0.9895642971977452,1.9199715087001568,32.768824371614485,1,0.9958257188790981,1.0744467371070054,18.072450961406762,0.4,0.9947821485988726,1.66436276735282,13.94631220660779,0.5,0.9937385783186471,2.85094315665673,7.1746612457999515,0.6,0.9958257188790981,1.340906147863238,3.8024403456295333,0.4,0.9947821485988726,1.9960616480744022,2.688023763624915,0.5
2020-04-10,7299.12,6877.03,10727.86685616,17.480993887592817,20.513156807777868,20.91262578942002,24.835573422922607,99.72664157268073,-74.89106814975813,49.71070854146542,6883.18,7464.657767235109,7299.12,1,0.9421724810662107,0.9867655458678541,65.9838365657753,2020-04-10,,0.9653034886397264,2.3701446357108638,15.437756173777423,0.6,0.9421724810662107,1.8089443199284623,36.65663645320587,1,0.9768689924264843,1.049593701493644,19.96751771869804,0.4,0.9710862405331053,1.6162397826319255,16.43444783670518,0.5,0.9653034886397264,2.7520253750342953,10.395376666406298,0.6,0.9768689924264843,1.3098896376016398,6.027586826548499,0.4,0.9710862405331053,1.9383480017008856,5.501678837771634,0.5
2020-04-11,6866.03,6883.18,3326.67476213,16.301230066077,19.977969549571505,20.367016405013047,22.328938472091068,77.77600529747936,-55.44706682538829,49.80071097979706,6908.24,7080.388552071924,6866.03,1,1.0024978044080788,0.9892302931980631,65.89887084280338,2020-04-11,,1.0004995608816158,2.3713286672546365,15.39551218470018,0.2,1.0024978044080788,1.8134627090247486,36.49841712051615,1,1.0009991217632315,1.050642373403357,19.887555523885357,0.4,1.0007493413224235,1.6174508978879965,16.37182871533808,0.3,1.0004995608816158,2.7534001792568765,10.350613701776917,0.2,1.0009991217632315,1.311198376845999,5.933696943403527,0.4,1.0007493413224235,1.9398004859557971,5.430867340825128,0.3
2020-04-12,6882.75,6908.24,7264.51928043,15.681573054748865,22.330962829505303,19.16636348407898,21.42867286092678,61.50059174905206,-40.07191888812528,50.19188454919188,6864.22,6956.565033646824,6882.75,1,1.0037034615524318,0.992893869555423,65.77257862207519,2020-04-12,,1.0007406923104865,2.373085092164108,15.332846291142749,0.2,1.0037034615524318,1.8201787984443907,36.26324144980342,1,1.0014813846209727,1.052198778857459,19.768878180689914,0.4,1.0011110384657296,1.6192479480519788,16.2789146002222,0.3,1.0007406923104865,2.755439601597344,10.284211090705998,0.2,1.0014813846209727,1.3131407659565029,5.794348568703735,0.4,1.0011110384657296,1.9419556789115349,5.325797396770105,0.3
2020-04-13,6908.21,6864.22,10837.57453223,14.66599801161552,21.120353716766154,21.74773786127547,18.134555236442793,46.56517929965446,-28.430624063211667,49.46275633221864,6879.75,7102.403510098815,6908.21,1,0.9936322144231284,0.9865713342935039,65.99053150225905,2020-04-13,,0.9987264428846256,2.3700628327595936,15.440674747187156,0.2,0.9936322144231284,1.808588290144329,36.669103461615904,1,0.9974528857692514,1.0495187083742548,19.973236012824806,0.4,0.9980896643269386,1.6161546409332836,16.438849976248818,0.3,0.9987264428846256,2.7519303918867455,10.39846927203285,0.2,0.9974528857692514,1.3097960464245588,6.03430112408134,0.4,0.9980896643269386,1.938245891702606,5.506656903321699,0.3
2020-04-14,6864.66,6879.75,7275.68657382,13.713035409980904,21.571266641098298,21.007304277113484,16.142876861331388,35.658800739634444,-19.515923878303056,49.74015073000024,6619.0,6971.396540442737,6864.66,1,1.0021982152065798,0.9887400304029236,65.9157713714396,2020-04-14,,1.000439643041316,2.371104814391498,15.403498828261379,0.2,1.0021982152065798,1.8125639564261666,36.529888521798895,1,1.000439643041316,1.0499801219711224,19.93805280291881,0.2,1.000439643041316,1.6168651720748606,16.40211289811651,0.2,1.000439643041316,2.753140258933725,10.359076582557025,0.2,1.000439643041316,1.3103718891419127,5.992989758448139,0.2,1.000439643041316,1.9390980280212524,5.465113562578555,0.2
2020-04-15,6868.88,6619.0,8109.73234254,13.078926375056929,20.429652759661817,22.50580042888522,0.4759879503890261,15.993529462953665,-15.51754151256464,45.24923486324863,7111.67,6965.03282526789,6868.88,1,0.963621434644367,0.9527710865871802,67.15570671020002,2020-04-15,,0.9927242869288734,2.3538533361004186,16.01899869760818,0.2,0.963621434644367,1.7466254800760526,38.83884012033795,1,0.9927242869288734,1.0423407678732741,20.520560558640454,0.2,0.9927242869288734,1.605101325008146,17.010347138022254,0.2,0.9927242869288734,2.733109200365156,11.011278220773175,0.2,0.9927242869288734,1.300837999260046,6.676957791640128,0.2,0.9927242869288734,1.9249897071525823,6.152922271508774,0.2
2020-04-16,6619.0,7111.67,15726.69637377,12.544310952311639,22.367347249830853,19.997335379578697,14.254911320592328,23.817962266525576,-9.563050945933247,53.74666095831978,7024.19,6756.4171250762465,6619.0,1,1.0744326937603867,1.0236884050988748,64.71101748598403,2020-04-16,,1,2.3538533361004186,16.01899869760818,0.0,1.0744326937603867,1.8766315195486418,34.28645023698501,1,1.0148865387520773,1.0578576141070897,19.337386803403273,0.2,1.0074432693760387,1.6170485265460184,16.39263279634661,0.1,1,2.733109200365156,11.011278220773175,0.0,1.0148865387520773,1.3202029745462056,5.287700707343621,0.2,1.0074432693760387,1.9393179240890208,5.454393191821573,0.1
2020-04-17,7121.35,7024.19,8539.61835086,12.047882345476728,21.800374879947224,19.490438584671416,20.423653833681783,23.989363823692024,-3.565709990010241,52.19754260003869,7262.26,7130.567820381749,7121.35,1,0.9863565194801547,1.0097217322855168,65.19248203147916,2020-04-17,,0.9890852155841238,2.3281615343902913,16.935633221853212,0.8,0.9863565194801547,1.8510277339687522,35.18301177306659,1,0.9972713038960309,1.0549710421569216,19.55749056176879,0.2,0.9931782597400773,1.6060174415102308,16.962980539225907,0.5,0.9890852155841238,2.7032779026581224,11.982570934437822,0.8,0.9972713038960309,1.316600541833113,5.546141789421443,0.2,0.9931782597400773,1.9260884009294732,6.099358764183737,0.5
2020-04-18,7020.13,7262.26,5102.50261952,11.968979741744501,23.16940097861697,18.598623369464132,37.82141222322571,33.10969777058876,4.711714452636949,55.920992385895275,7126.4,7184.209385765842,7020.13,1,1.03449081427267,1.0445478570208553,63.99194239393429,2020-04-18,,1.0275926514181362,2.392401684053836,14.643667104075591,0.8,1.03449081427267,1.9148711877546298,32.94742107041759,1,1.013796325709068,1.0695257662681534,18.447679500704176,0.4,1.020694488563602,1.6392531510865096,15.244571889639325,0.6,1.0275926514181362,2.777868507512518,9.553936695511245,0.8,1.013796325709068,1.3347647917369783,4.243025597070161,0.4,1.020694488563602,1.9659478153149947,4.156133018014239,0.6
2020-04-19,7265.94,7126.4,4662.19209244,11.895713038278863,22.327932001571153,17.923156420810304,44.04392984877359,31.46577231690931,12.578157531864278,53.36632593740689,6841.0,7216.663850711199,7265.94,0,1,1.0445478570208553,63.99194239393429,2020-04-19,,1,2.392401684053836,14.643667104075591,0.8,1,1.9148711877546298,32.94742107041759,1,1,1.0695257662681534,18.447679500704176,0.4,1,1.6392531510865096,15.244571889639325,0.6,1,2.777868507512518,9.553936695511245,0.8,1,1.3347647917369783,4.243025597070161,0.4,1,1.9659478153149947,4.156133018014239,0.6
2020-04-20,7124.27,6841.0,11365.00931766,11.195414676560533,20.623429179220498,21.504551040734075,33.314215317157505,16.58884622823458,16.725369088922925,48.36758343481985,6854.98,7295.65268179463,7124.27,1,0.9602387332316152,1.0030153110255045,65.42366837822043,2020-04-20,,0.9681909865852922,2.316301746792398,17.358767842192314,0.8,0.9602387332316152,1.8387334836312241,35.61351654874489,1,0.9840954932926461,1.0525154865448538,19.744728929085493,0.4,0.9761432399389691,1.60014588198175,17.266561801938145,0.6,0.9681909865852922,2.689507250892758,12.430936736471237,0.8,0.9840954932926461,1.3135360161540577,5.765993038737472,0.4,0.9761432399389691,1.919046669992517,6.442657155924833,0.6
2020-04-21,6833.0,6854.98,5570.95619043,10.545137626393512,19.995747656361598,20.85005225547653,25.149304633898282,6.739148435980283,18.410156197918,48.62145446954693,7137.79,6983.537089270624,6833.0,1,1.0032167422801113,1.0062417527840792,65.3124452304015,2020-04-21,,1,2.316301746792398,17.358767842192314,0.0,1,1.8387334836312241,35.61351654874489,1,1.0012866969120444,1.0538697549712701,19.641464719623254,0.4,1.0006433484560222,1.6011753333643333,17.213335372212015,0.2,1,2.689507250892758,12.430936736471237,0.0,1,1.3135360161540577,5.765993038737472,0.4,1,1.919046669992517,6.442657155924833,0.2
2020-04-22,6850.6,7137.79,6273.40631495,10.306347267662652,22.609847789249883,19.571888514927114,33.45408993301953,12.035146988081223,21.41894294493831,53.59253522837348,7484.58,6897.019499335504,6850.6,1,1.0419218754561643,1.0484252942230858,63.858277879471515,2020-04-22,,1.008384375091233,2.3357224894619835,16.66587275377959,0.2,1.0419218754561643,1.9158166397290914,32.914314408440994,1,1.0167687501824658,1.0715418336172398,18.293952516477756,0.4,1.0125765626368493,1.6213126152369677,16.172163699024814,0.3,1.008384375091233,2.7120570884948334,11.696724863681913,0.2,1.0167687501824658,1.3355623734646165,4.185806517311315,0.4,1.0125765626368493,1.943181680640715,5.26602737350914,0.3
2020-04-23,7138.29,7484.58,14779.54814354,11.454648930303875,29.57176115512596,17.225453093148683,58.21439511889912,29.436361739168646,28.778033379730473,58.85020361643307,7505.53,7054.297390361312,7138.29,0,1,1.0484252942230858,63.858277879471515,2020-04-23,,1,2.3357224894619835,16.66587275377959,0.8,1,1.9158166397290914,32.914314408440994,1,1,1.0715418336172398,18.293952516477756,0.4,1,1.6213126152369677,16.172163699024814,0.6,1,2.7120570884948334,11.696724863681913,0.8,1,1.3355623734646165,4.185806517311315,0.4,1,1.943181680640715,5.26602737350914,0.6
2020-04-24,7494.2,7505.53,7357.10670681,12.520929045613583,28.45125897439058,16.5727642778367,78.45299157250611,39.7399665542205,38.713025018285606,59.15128636829536,7547.56,7437.223905775678,7494.2,0,1,1.0484252942230858,63.858277879471515,2020-04-24,,1,2.3357224894619835,16.66587275377959,0.8,1,1.9158166397290914,32.914314408440994,1,1,1.0715418336172398,18.293952516477756,0.4,1,1.6213126152369677,16.172163699024814,0.6,1,2.7120570884948334,11.696724863681913,0.8,1,1.3355623734646165,4.185806517311315,0.4,1,1.943181680640715,5.26602737350914,0.6
2020-04-25,7518.81,7547.56,3800.82773036,13.739376732423198,28.942497653778023,15.729021231321749,95.99466723474234,45.82531377316538,50.16935346157696,59.78697576559386,7701.73,7508.145761591277,7518.81,0,1,1.0484252942230858,63.858277879471515,2020-04-25,,1,2.3357224894619835,16.66587275377959,0.8,1,1.9158166397290914,32.914314408440994,1,1,1.0715418336172398,18.293952516477756,0.4,1,1.6213126152369677,16.172163699024814,0.6,1,2.7120570884948334,11.696724863681913,0.8,1,1.3355623734646165,4.185806517311315,0.4,1,1.943181680640715,5.26602737350914,0.6
