,Open,High,Low,Close,Volume,Datetime,prediction_close,batch_open,trade,return_of_rate,cumulative_return_of_rate,mdd,rate,up,down,au,ad,rsi,rsi_shift_1,noise,noise_ma,ma5,ma10,ma20,ma50,ma100,partition,ma+return_of_rate,ma+cumulative_return_of_rate,ma+mdd,ma+rate,rsi+return_of_rate,rsi+cumulative_return_of_rate,rsi+mdd,rsi+rate,noise+return_of_rate,noise+cumulative_return_of_rate,noise+mdd,noise+rate,ma_noise+return_of_rate,ma_noise+cumulative_return_of_rate,ma_noise+mdd,ma_noise+rate,ma_rsi+return_of_rate,ma_rsi+cumulative_return_of_rate,ma_rsi+mdd,ma_rsi+rate,rsi_noise+return_of_rate,rsi_noise+cumulative_return_of_rate,rsi_noise+mdd,rsi_noise+rate,ma_rsi_noise+return_of_rate,ma_rsi_noise+cumulative_return_of_rate,ma_rsi_noise+mdd,ma_rsi_noise+rate
2017-05-24,2264.23,2481.75,2264.23,2420.29,52778575.76,2017-05-24 00:00:00,2301.447156022946,2264.23,1,1.0413544560402432,1.2848841215829256,0.0,0.6,156.05999999999995,0,62.04571428571429,15.780714285714291,79.72319355342016,77.58898773597346,0.119486466453117,0.53599728685318,2070.748,1920.521,1790.4309999999998,,,,1.0413544560402432,1.3037333693315498,0.0,0.6,1.0689240934004054,1.5417253615215984,0.0,1,1.0275696373601622,1.0574858146996444,0.0,0.4,1.0344620467002028,1.1749130097032143,0.0,0.5,1.0413544560402432,1.2848841215829256,0.0,0.6,1.0275696373601622,1.0574858146996444,0.0,0.4,1.0344620467002028,1.1663682872093717,0.0,0.5
2017-05-25,2420.29,2760.1,2221.0,2292.53,82965665.93,2017-05-25 00:00:00,2482.951368866655,2420.29,1,0.9683277623755832,1.244188966364311,3.1672237624416866,0.6,0,127.75999999999976,58.055,24.90642857142856,69.97830317014792,79.72319355342016,0.2825495497115931,0.5313988173954923,2163.2059999999997,1984.15,1834.584,,,,0.9683277623755832,1.2624412162591994,3.1672237624416844,0.6,0.9472129372926386,1.4603422081854283,5.27870627073615,1,0.9788851749170554,1.0351571866945664,2.111482508294451,0.4,0.9736064686463193,1.1439029063437651,2.639353135368075,0.5,0.9683277623755832,1.244188966364311,3.1672237624416866,0.6,0.9788851749170554,1.0351571866945664,2.111482508294451,0.4,0.9736064686463193,1.1355837092509722,2.6393531353680784,0.5
2017-05-26,2292.53,2599.12,2060.0,2279.82,66000848.39,2017-05-26 00:00:00,2268.2241738191606,2292.53,0,1,1.244188966364311,3.1672237624416866,0.6,0,12.710000000000036,58.055,16.03285714285713,78.35966950435295,69.97830317014792,0.7630125494544732,0.5412661809519483,2218.9139999999998,2042.855,1873.4654999999998,,,,1,1.2624412162591994,3.1672237624416844,0.6,1,1.4603422081854283,5.27870627073615,1,1,1.0351571866945664,2.111482508294451,0.4,1,1.1439029063437651,2.639353135368075,0.5,1,1.244188966364311,3.1672237624416866,0.6,1,1.0351571866945664,2.111482508294451,0.4,1,1.1355837092509722,2.6393531353680784,0.5
2017-05-27,2279.82,2339.94,1850.0,2042.0,54093115.87,2017-05-27 00:00:00,2268.418023574027,2279.82,0,1,1.244188966364311,3.1672237624416866,0.6,0,237.82000000000016,51.95642857142856,33.019999999999996,61.1421654744593,78.35966950435295,0.976424555066666,0.5502187743996156,2271.368,2100.8360000000002,1909.5555,,,,1,1.2624412162591994,3.1672237624416844,0.6,1,1.4603422081854283,5.27870627073615,1,1,1.0351571866945664,2.111482508294451,0.4,1,1.1439029063437651,2.639353135368075,0.5,1,1.244188966364311,3.1672237624416866,0.6,1,1.0351571866945664,2.111482508294451,0.4,1,1.1355837092509722,2.6393531353680784,0.5
2017-05-28,2042.0,2313.96,2041.48,2178.81,33633799.51,2017-05-28 00:00:00,2022.906102187828,2042.0,0,1,1.244188966364311,3.1672237624416866,0.2,136.80999999999995,0,61.22071428571428,33.019999999999996,64.9620652281013,61.1421654744593,0.5145938555376686,0.5594915670849089,2259.774,2126.737,1933.955,,,,1,1.2624412162591994,3.1672237624416844,0.2,1,1.4603422081854283,5.27870627073615,1,1,1.0351571866945664,2.111482508294451,0.4,1,1.1439029063437651,2.639353135368075,0.3,1,1.244188966364311,3.1672237624416866,0.2,1,1.0351571866945664,2.111482508294451,0.4,1,1.1355837092509722,2.6393531353680784,0.3
2017-05-29,2178.81,2350.0,2110.0,2292.1,27345796.01,2017-05-29 00:00:00,2118.5503063321935,2178.81,0,1,1.244188966364311,3.1672237624416866,0.6,113.28999999999996,0,69.31285714285714,27.41142857142857,71.66024192476405,64.9620652281013,0.49790852973413857,0.5433313319534274,2242.69,2156.719,1960.4185000000002,1571.6324,,,1,1.2624412162591994,3.1672237624416844,0.6,1,1.4603422081854283,5.27870627073615,1,1,1.0351571866945664,2.111482508294451,0.4,1,1.1439029063437651,2.639353135368075,0.5,1,1.244188966364311,3.1672237624416866,0.6,1,1.0351571866945664,2.111482508294451,0.4,1,1.1355837092509722,2.6393531353680784,0.5
2017-05-30,2292.1,2339.08,2160.0,2203.51,31432708.32,2017-05-30 00:00:00,2348.1127003020542,2292.1,1,0.9690798830766547,1.2057184980495905,6.161304525719117,0.8,0,88.58999999999969,69.31285714285714,33.348571428571404,67.51596788333359,71.66024192476405,0.5279587955403462,0.5304573073222199,2217.052,2190.129,1989.0095000000001,1593.3504,,,0.9690798830766547,1.2234063862436146,6.161304525719123,0.8,0.9613498538458184,1.4038997684039412,8.939698117285364,1,0.9845399415383274,1.0191535960712477,3.6248447114426945,0.4,0.976809912307491,1.1173756976339373,4.897155073958292,0.6,0.9690798830766547,1.2057184980495905,6.161304525719117,0.8,0.9845399415383274,1.0191535960712477,3.6248447114426945,0.4,0.976809912307491,1.1092494234512575,4.89715507395829,0.6
2017-05-31,2203.51,2334.0,2154.28,2298.01,36853820.79,2017-05-31 00:00:00,2134.0590323563333,2203.51,0,1,1.2057184980495905,6.161304525719117,0.6,94.5,0,70.13571428571427,33.348571428571404,67.77426524386037,67.51596788333359,0.5053055378210443,0.5281952879821654,2199.248,2209.081,2010.556,1613.2356,,,1,1.2234063862436146,6.161304525719123,0.6,1,1.4038997684039412,8.939698117285364,1,1,1.0191535960712477,3.6248447114426945,0.4,1,1.1173756976339373,4.897155073958292,0.5,1,1.2057184980495905,6.161304525719117,0.6,1,1.0191535960712477,3.6248447114426945,0.4,1,1.1092494234512575,4.89715507395829,0.5
2017-06-01,2298.01,2456.39,2296.81,2413.63,43968591.95,2017-06-01 00:00:00,2269.6804777306834,2298.01,0,1,1.2057184980495905,6.161304525719117,0.8,115.61999999999989,0,71.53714285714284,33.348571428571404,68.20484881503678,67.77426524386037,0.47418274385570613,0.5268413296545789,2202.886,2237.127,2034.034,1634.816,,,1,1.2234063862436146,6.161304525719123,0.8,1,1.4038997684039412,8.939698117285364,1,1,1.0191535960712477,3.6248447114426945,0.4,1,1.1173756976339373,4.897155073958292,0.6,1,1.2057184980495905,6.161304525719117,0.8,1,1.0191535960712477,3.6248447114426945,0.4,1,1.1092494234512575,4.89715507395829,0.6
2017-06-02,2413.63,2489.0,2370.03,2488.94,30173071.82,2017-06-02 00:00:00,2431.015415820286,2413.63,1,1.0249615724033923,1.2358151276367648,3.8189431343979714,0.8,75.30999999999995,0,71.27285714285712,33.348571428571404,68.1245306206049,68.20484881503678,0.27547423218313893,0.5229223104320438,2277.2120000000004,2268.493,2070.1400000000003,1658.8452,,,1.0249615724033923,1.2539445333326071,3.81894313439798,0.8,1.0312019655042404,1.4477042005490919,6.098437719135193,1,1.0124807862016962,1.0318734342105027,2.422007003130945,0.4,1.0187211793025441,1.1382942884176477,3.116717661915806,0.6,1.0249615724033923,1.2358151276367648,3.8189431343979714,0.8,1.0124807862016962,1.0318734342105027,2.422007003130945,0.4,1.0187211793025441,1.1300158807989322,3.1167176619158146,0.6
2017-06-03,2488.94,2584.34,2445.0,2540.94,27285983.07,2017-06-03 00:00:00,2545.2084544562913,2488.94,1,1.0167139424815383,1.2564704705979006,2.2113784821327345,0.8,52.0,0,70.98785714285712,33.348571428571404,68.0374612346051,68.1245306206049,0.3669845974408156,0.523569582275093,2339.238,2290.964,2105.7425,1685.1657999999998,,,1.0167139424815383,1.2749028901377677,2.211378482132745,0.8,1.020892428101923,1.4779502564719156,4.136606080523987,1,1.0083569712407692,1.0404967708243136,1.6065505219241365,0.4,1.0125354568611538,1.1525633273654048,1.9022414555997742,0.6,1.0167139424815383,1.2564704705979006,2.2113784821327345,0.8,1.0083569712407692,1.0404967708243136,1.6065505219241365,0.4,1.0125354568611538,1.144181146125106,1.9022414555997809,0.6
2017-06-04,2540.94,2569.0,2460.0,2530.27,22259945.52,2017-06-04 00:00:00,2526.844172243935,2540.94,0,1,1.2564704705979006,2.2113784821327345,0.8,0,10.670000000000073,70.73357142857141,34.110714285714266,67.46535678761701,68.0374612346051,0.626812806403468,0.5174964135657936,2389.0060000000003,2303.029,2143.5895,1712.5778,,,1,1.2749028901377677,2.211378482132745,0.8,1,1.4779502564719156,4.136606080523987,1,1,1.0404967708243136,1.6065505219241365,0.4,1,1.1525633273654048,1.9022414555997742,0.6,1,1.2564704705979006,2.2113784821327345,0.8,1,1.0404967708243136,1.6065505219241365,0.4,1,1.144181146125106,1.9022414555997809,0.6
2017-06-05,2530.27,2699.35,2525.28,2698.0,31915607.88,2017-06-05 00:00:00,2481.563669065664,2530.27,0,1,1.2564704705979006,2.2113784821327345,0.8,167.73000000000002,0,76.82714285714285,34.110714285714266,69.2524128694958,67.46535678761701,0.902110322457414,0.5207626548650769,2454.358,2326.803,2184.829,1739.7142000000001,,,1,1.2749028901377677,2.211378482132745,0.8,1,1.4779502564719156,4.136606080523987,1,1,1.0404967708243136,1.6065505219241365,0.4,1,1.1525633273654048,1.9022414555997742,0.6,1,1.2564704705979006,2.2113784821327345,0.8,1,1.0404967708243136,1.6065505219241365,0.4,1,1.144181146125106,1.9022414555997809,0.6
2017-06-06,2698.0,2933.0,2689.4,2880.74,75184117.96,2017-06-06 00:00:00,2706.6471662304425,2698.0,1,1.0541853224610822,1.3245527282100755,0.0,0.8,182.73999999999978,0,78.14714285714282,34.110714285714266,69.61396275157324,69.2524128694958,0.036423623272184624,0.5080747018072228,2534.356,2368.621,2234.7285,1770.428,,,1.0541853224610822,1.3439839143464483,0.0,0.8,1.0677316530763528,1.578054270507378,0.0,1,1.027092661230541,1.0686865973477286,0.0,0.4,1.0406389918458117,1.199402339027989,0.0,0.6,1.0541853224610822,1.3245527282100755,0.0,0.8,1.027092661230541,1.0686865973477286,0.0,0.4,1.0406389918458117,1.1906795143926154,0.0,0.6
2017-06-07,2880.74,2893.28,2612.5,2683.03,47189507.3,2017-06-07 00:00:00,2928.559460781707,2880.74,1,0.9450946631768227,1.2518277145276429,5.490533682317735,0.8,0,197.70999999999958,66.99999999999997,48.23285714285709,58.14313873771124,69.61396275157324,0.2498366996013801,0.48641091205304915,2627.778,2452.495,2289.616,1804.5119999999997,,,0.9450946631768227,1.2701920248443241,5.4905336823177375,0.8,0.9313683289710284,1.4697497689480519,6.863167102897154,1,0.9588209973826171,1.0246791491583844,4.1179002617382965,0.6,0.9519578302797199,1.1417804482935054,4.804216972028016,0.7,0.9450946631768227,1.2518277145276429,5.490533682317735,0.8,0.9588209973826171,1.0246791491583844,4.1179002617382965,0.6,0.9519578302797199,1.1334766870797048,4.804216972028,0.7
2017-06-08,2683.03,2815.0,2613.13,2806.0,36422409.92,2017-06-08 00:00:00,2627.2970361615653,2683.03,0,1,1.2518277145276429,5.490533682317735,0.8,122.9699999999998,0,75.78357142857138,39.107142857142826,65.96144161843243,58.14313873771124,0.2958551311661348,0.494795439478902,2666.5960000000005,2502.917,2329.818,1834.1209999999999,,,1,1.2701920248443241,5.4905336823177375,0.8,1,1.4697497689480519,6.863167102897154,1,1,1.0246791491583844,4.1179002617382965,0.6,1,1.1417804482935054,4.804216972028016,0.7,1,1.2518277145276429,5.490533682317735,0.8,1,1.0246791491583844,4.1179002617382965,0.6,1,1.1334766870797048,4.804216972028,0.7
2017-06-09,2806.0,2868.23,2780.43,2822.32,22701149.15,2017-06-09 00:00:00,2834.4746177318707,2806.0,1,1.0046528866714186,1.257652327015481,5.050791846165307,0.8,16.320000000000164,0,76.94928571428568,38.19928571428568,66.82608803533324,65.96144161843243,0.39084644314027117,0.4908255971506344,2719.608,2554.307,2372.218,1866.1614,,,1.0046528866714186,1.2761020843868645,5.050791846165312,0.8,1.0058161083392732,1.4782979928358755,6.321473192390821,1,1.0034896650035638,1.0282549361250841,3.783303853813457,0.6,1.0040712758374912,1.1464289514443626,4.416648680755181,0.7,1.0046528866714186,1.257652327015481,5.050791846165307,0.8,1.0034896650035638,1.0282549361250841,3.783303853813457,0.6,1.0040712758374912,1.138091383328172,4.416648680755158,0.7
2017-06-10,2822.32,2912.98,2800.0,2899.99,27422781.42,2017-06-10 00:00:00,2856.641628942523,2822.32,1,1.0220159301567504,1.2853407128085284,2.9603967110117266,0.8,77.66999999999962,0,82.49714285714279,21.212142857142812,79.54653461255022,66.82608803533324,0.8141236140503711,0.5001660383193733,2778.018,2616.1879999999996,2412.6345,1897.924,,,1.0220159301567504,1.3041966587496092,2.960396711011736,0.8,1.027519912695938,1.5189806245372992,3.743448313161325,1,1.0110079650783752,1.039573930553616,2.7241538226795927,0.4,1.0165119476175628,1.1653587262378693,2.8383813906607167,0.6,1.0220159301567504,1.2853407128085284,2.9603967110117266,0.8,1.0110079650783752,1.039573930553616,2.7241538226795927,0.4,1.0165119476175628,1.1568834886336865,2.838381390660678,0.6
2017-06-11,2899.99,2967.46,2861.53,2954.22,19889398.37,2017-06-11 00:00:00,2931.8785488457447,2899.99,1,1.0149600515863848,1.3045694761782245,1.50867923988615,0.8,54.23000000000002,0,76.59857142857138,21.212142857142812,78.31306824405743,79.54653461255022,0.31253496421659244,0.48992031694978516,2818.416,2676.386,2456.7565,1931.0516,,,1.0149600515863848,1.323707508043294,1.5086792398861553,0.8,1.018700064482981,1.5473856601645453,1.9434445897080606,1,1.0112200386897885,1.051237990275323,1.632715064988147,0.6,1.0130900451380866,1.1806133245663861,1.5665314173749092,0.7,1.0149600515863848,1.3045694761782245,1.50867923988615,0.8,1.0112200386897885,1.051237990275323,1.632715064988147,0.6,1.0130900451380866,1.1720271457194087,1.5665314173748601,0.7
2017-06-12,2954.22,2980.0,2480.03,2667.06,85786969.44,2017-06-12 00:00:00,2987.071046979797,2954.22,1,0.9222373418364238,1.2031226859515416,9.167626148234016,0.8,0,287.15999999999985,68.50642857142851,41.72357142857137,62.14862430502458,78.31306824405743,0.4880595857289727,0.4979361973087431,2833.112,2730.445,2499.469,1965.4720000000002,,,0.9222373418364238,1.220772493586764,9.167626148234024,0.8,0.9027966772955298,1.3969746324913013,11.474867588543432,1,0.9416780063773179,0.9899276949105645,7.369691229648459,0.6,0.9319576741068709,1.1002816479824695,8.264173565464967,0.7,0.9222373418364238,1.2031226859515416,9.167626148234016,0.8,0.9416780063773179,0.9899276949105645,7.369691229648459,0.6,0.9319576741068709,1.0922796927147749,8.264173565464915,0.7
2017-06-13,2667.06,2783.62,2638.62,2703.02,43568709.95,2017-06-13 00:00:00,2666.7453921703327,2667.06,0,1,1.2031226859515416,9.167626148234016,0.4,35.960000000000036,0,71.07499999999995,35.39571428571425,66.75544583017464,62.14862430502458,0.42564588106791945,0.4942282331678673,2829.918,2748.257,2519.6105,1993.9733999999999,,,1,1.220772493586764,9.167626148234024,0.4,1,1.3969746324913013,11.474867588543432,1,1,0.9899276949105645,7.369691229648459,0.6,1,1.1002816479824695,8.264173565464967,0.5,1,1.2031226859515416,9.167626148234016,0.4,1,0.9899276949105645,7.369691229648459,0.6,1,1.0922796927147749,8.264173565464915,0.5
2017-06-14,2703.02,2801.0,2320.0,2450.0,76083640.16,2017-06-14 00:00:00,2724.7106631706583,2703.02,1,0.9625574357570421,1.158074687490641,12.568623141519137,0.4,0,253.01999999999998,64.32499999999995,53.468571428571394,54.60824323422937,66.75544583017464,0.752000476094093,0.4897841518259012,2809.3219999999997,2764.4649999999997,2533.7470000000003,2022.9622,,,0.9625574357570421,1.1750636410696058,12.568623141519138,0.4,0.9063935893926053,1.2662088514342063,19.76138748212422,1,0.9438361536355632,0.9343295479417065,12.572165660116827,0.6,0.9531967946963027,1.0487849401200555,12.55770428378486,0.5,0.9625574357570421,1.158074687490641,12.568623141519137,0.4,0.9438361536355632,0.9343295479417065,12.572165660116827,0.6,0.9531967946963027,1.0411575020075858,12.557704283784807,0.5
2017-06-15,2450.0,2516.2,2120.0,2424.91,84920570.37,2017-06-15 00:00:00,2487.5892510328194,2450.0,1,0.9979518367346939,1.1557027614572417,12.747696875835812,0.2,0,25.090000000000146,56.066428571428524,55.26071428571426,50.361867854072294,54.60824323422937,0.47397120029244666,0.4980516007174434,2734.8579999999997,2756.4379999999996,2541.6205,2046.5822,,,0.9979518367346939,1.1726569188855702,12.747696875835812,0.2,0.9897591836734694,1.2532418391556412,20.583096375215444,1,0.9938555102040816,0.9285885695683537,13.10936509609748,0.6,0.9959036734693878,1.0444887745449352,12.91589647962483,0.4,0.9979518367346939,1.1557027614572417,12.747696875835812,0.2,0.9938555102040816,0.9285885695683537,13.10936509609748,0.6,0.9959036734693878,1.0368925809095662,12.915896479624783,0.4
2017-06-16,2424.91,2540.0,2307.66,2484.68,33826420.1,2017-06-16 00:00:00,2434.640571960255,2424.91,1,1.004929667492814,1.161399991791753,12.317572033451455,0.2,59.76999999999998,0,54.95642857142853,55.26071428571426,49.86196080464537,50.361867854072294,0.9366734374917454,0.4976168785658515,2639.8419999999996,2729.129,2548.875,2069.3206,,,1.004929667492814,1.178437727578824,12.317572033451452,0.2,1.024648337464071,1.2841321669312424,18.625601734320156,1,1.0147890024784425,0.9423214682251534,11.824339281150229,0.6,1.0098593349856284,1.0547867392619021,12.057305131094315,0.4,1.004929667492814,1.161399991791753,12.317572033451455,0.2,1.0147890024784425,0.9423214682251534,11.824339281150229,0.6,1.0098593349856284,1.0471156522088663,12.057305131094271,0.4
2017-06-17,2484.68,2674.4,2420.53,2630.0,28555923.68,2017-06-17 00:00:00,2485.6255699331305,2484.68,1,1.0116972809375855,1.1749852137766505,11.29192604023714,0.2,145.32000000000016,0,61.622142857142826,55.26071428571426,52.72128382507516,49.86196080464537,0.742747978574561,0.5052732354719363,2545.934,2689.523,2571.009,2092.3836,,,1.0116972809375855,1.1922222447457633,11.291926040237135,0.2,1.0584864046879277,1.3592364405191686,13.866305746117005,1,1.023394561875171,0.9643666661198487,9.761508330579018,0.4,1.0175459214063782,1.0732939444894813,10.5142695186594,0.3,1.0116972809375855,1.1749852137766505,11.29192604023714,0.2,1.023394561875171,0.9643666661198487,9.761508330579018,0.4,1.0175459214063782,1.0654882611459116,10.514269518659345,0.3
2017-06-18,2630.0,2665.0,2460.62,2516.98,24021728.81,2017-06-18 00:00:00,2661.106590296466,2630.0,1,0.974215969581749,1.1446893592836382,13.579177717560123,0.6,0,113.01999999999998,61.622142857142826,62.57142857142854,49.61782010801111,52.72128382507516,0.42758164843252,0.5139054044320618,2538.522,2684.2200000000003,2593.5685,2118.3696,,,0.974215969581749,1.1614819501219231,13.579177717560114,0.6,0.9570266159695817,1.3008254509725996,17.567762067247745,1,0.9828106463878327,0.9477898264841277,11.31264967331331,0.4,0.9785133079847909,1.0502324080624468,12.437021849267989,0.5,0.974215969581749,1.1446893592836382,13.579177717560123,0.6,0.9828106463878327,0.9477898264841277,11.31264967331331,0.4,0.9785133079847909,1.0425944430328487,12.437021849267923,0.5
2017-06-19,2516.98,2598.0,2480.96,2598.0,26993977.69,2017-06-19 00:00:00,2524.0386447700694,2516.98,1,1.0128757479201265,1.1594280909206254,12.466444994801385,0.4,81.01999999999998,0,55.428571428571395,62.57142857142854,46.97336561743341,49.61782010801111,0.4470111917580858,0.523195193686939,2501.314,2655.318,2604.8125,2142.0492,,,1.0128757479201265,1.1764368989254699,12.466444994801373,0.4,1.0321893698003162,1.3426982024596197,14.914320276962734,1,1.0128757479201265,0.9599933293711977,10.170733706802944,0.4,1.0128757479201265,1.0637549358062062,11.309583015463627,0.4,1.0128757479201265,1.1594280909206254,12.466444994801385,0.4,1.0128757479201265,0.9599933293711977,10.170733706802944,0.4,1.0128757479201265,1.0560186262642643,11.309583015463549,0.4
2017-06-20,2598.0,2783.0,2581.0,2740.0,42537518.87,2017-06-20 00:00:00,2558.0236657627493,2598.0,0,1,1.1594280909206254,12.466444994801385,0.4,142.0,0,52.51857142857141,62.57142857142854,45.632610503581056,46.97336561743341,0.30775956804566196,0.5175628472782196,2530.9139999999998,2632.886,2624.537,2167.005,,,1,1.1764368989254699,12.466444994801373,0.4,1,1.3426982024596197,14.914320276962734,1,1,0.9599933293711977,10.170733706802944,0.4,1,1.0637549358062062,11.309583015463627,0.4,1,1.1594280909206254,12.466444994801385,0.4,1,0.9599933293711977,10.170733706802944,0.4,1,1.0560186262642643,11.309583015463549,0.4
2017-06-21,2740.0,2789.0,2611.0,2657.04,42292796.44,2017-06-21 00:00:00,2766.07974771623,2740.0,1,0.975778102189781,1.1313445421840487,14.586673819102492,0.8,0,82.96000000000004,52.51857142857141,54.375,49.13164629705113,45.632610503581056,0.2970306714671491,0.49529862792744467,2593.932,2616.8869999999997,2646.6365,2193.9878,,,0.975778102189781,1.1479413645795262,14.586673819102478,0.8,0.9697226277372263,1.3020448291471927,17.490491076168272,1,0.9818335766423357,0.942553684129307,11.80261018819352,0.6,0.9788058394160584,1.041209542874769,13.189301955290631,0.7,0.975778102189781,1.1313445421840487,14.586673819102492,0.8,0.9818335766423357,0.942553684129307,11.80261018819352,0.6,0.9788058394160584,1.0336371979195862,13.18930195529055,0.7
2017-06-22,2657.04,2740.0,2594.61,2713.48,28950475.51,2017-06-22 00:00:00,2676.712899153529,2657.04,1,1.012745009484238,1.1457635391041254,13.498080166846627,0.6,56.440000000000055,0,47.76642857142857,54.375,46.764989720135944,49.13164629705113,0.5339333145280818,0.49216133235292536,2628.404,2587.169,2658.807,2218.1736,,,1.012745009484238,1.1625718881584415,13.498080166846618,0.6,1.0212416824737303,1.3297024519744998,15.73785028654482,1,1.012745009484238,0.9545665397729385,10.678533618557006,0.6,1.012745009484238,1.054479768373787,12.082898785377491,0.6,1.012745009484238,1.1457635391041254,13.498080166846627,0.6,1.012745009484238,0.9545665397729385,10.678533618557006,0.6,1.012745009484238,1.0468109138103325,12.082898785377404,0.6
2017-06-23,2713.48,2745.0,2657.46,2685.05,22339917.54,2017-06-23 00:00:00,2678.2240804486823,2713.48,0,1,1.1457635391041254,13.498080166846627,0.8,0,28.429999999999836,46.600714285714275,56.405714285714275,45.24058831279601,46.764989720135944,0.6118034690546075,0.5085718991063084,2645.1,2591.811,2670.034,2242.3788,,,1,1.1625718881584415,13.498080166846618,0.8,1,1.3297024519744998,15.73785028654482,1,1,0.9545665397729385,10.678533618557006,0.4,1,1.054479768373787,12.082898785377491,0.6,1,1.1457635391041254,13.498080166846627,0.8,1,0.9545665397729385,10.678533618557006,0.4,1,1.0468109138103325,12.082898785377404,0.6
2017-06-24,2685.05,2724.96,2512.13,2557.66,34941154.41,2017-06-24 00:00:00,2689.3413338095907,2685.05,1,0.9620446546619242,1.1022756883016525,16.781290406520508,0.8,0,127.39000000000033,41.05285714285716,65.50500000000001,38.526353892251706,45.24058831279601,0.6752351970292281,0.5216614206835629,2678.714,2590.014,2677.2395,2265.3352,,,0.9620446546619242,1.118446070663049,16.7812904065205,0.8,0.9525558183274053,1.266615807272527,19.735599025673352,1,0.9810223273309622,0.9364510884403116,12.373647169862501,0.4,0.9715334909964431,1.024462410553306,14.585591738670164,0.6,0.9620446546619242,1.1022756883016525,16.781290406520508,0.8,0.9810223273309622,0.9364510884403116,12.373647169862501,0.4,0.9715334909964431,1.0170118615073291,14.585591738670075,0.6
